Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,0,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2022,1,1,0,30,8.9,0.64,0.038,0.67,28,367,57,0,0,6.2,28,367,0,57,0.28,83.22,85.43,0.9400000000000001,0.12,1012,1,323,3.5,0.0000,0.0000
2022,1,1,1,30,7.9,0.64,0.035,0.67,0,0,0,0,0,5.800000000000001,0,0,0,0,0.28200000000000003,86.82000000000001,95.95,0.9400000000000001,0.12,1013,1,325,3.5,0.0000,0.0000
2022,1,1,2,30,7.5,0.66,0.032,0.67,0,0,0,0,0,6,0,0,0,0,0.28300000000000003,90.38,107.05,0.93,0.12,1014,1,327,3.6,0.0000,0.0000
2022,1,1,3,30,7,0.6900000000000001,0.028,0.67,0,0,0,0,0,6.1000000000000005,0,0,0,0,0.28400000000000003,93.91,118.62,0.93,0.12,1014,0.9,328,3.5,0.0000,0.0000
2022,1,1,4,30,6.5,0.73,0.024,0.67,0,0,0,0,0,6.1000000000000005,0,0,0,0,0.28400000000000003,97,130.44,0.92,0.12,1015,0.8,329,3.4000000000000004,0.0000,0.0000
2022,1,1,5,30,6.1000000000000005,0.78,0.021,0.67,0,0,0,0,0,5.9,0,0,0,0,0.28300000000000003,98.7,142.21,0.91,0.12,1015,0.8,334,3.3000000000000003,0.0000,0.0000
2022,1,1,6,30,5.7,0.84,0.018000000000000002,0.67,0,0,0,0,0,5.7,0,0,0,0,0.281,99.78,153.44,0.9,0.12,1016,0.8,340,3.2,0.0000,0.0000
2022,1,1,7,30,5.300000000000001,0.91,0.017,0.67,0,0,0,0,0,5.300000000000001,0,0,0,0,0.279,100,162.56,0.89,0.12,1016,0.8,349,2.9000000000000004,0.0000,0.0000
2022,1,1,8,30,4.9,1,0.016,0.67,0,0,0,0,0,4.9,0,0,0,0,0.277,100,164.78,0.89,0.12,1017,0.8,178,2.7,0.0000,0.0000
2022,1,1,9,30,4.7,1.09,0.017,0.67,0,0,0,0,0,4.5,0,0,0,0,0.275,98.69,157.88,0.89,0.12,1018,0.8,7,2.6,0.0000,0.0000
2022,1,1,10,30,4.4,1.18,0.017,0.67,0,0,0,0,3,4,0,0,0,0,0.275,97,147.25,0.89,0.12,1018,0.8,14,2.5,0.0000,0.0000
2022,1,1,11,30,4.2,1.25,0.017,0.67,0,0,0,0,0,3.4000000000000004,0,0,0,0,0.276,94.27,135.62,0.89,0.12,1019,0.8,15,2.4000000000000004,0.0000,0.0000
2022,1,1,12,30,4.1000000000000005,1.28,0.017,0.67,0,0,0,0,0,2.7,0,0,0,0,0.277,90.47,123.78,0.89,0.12,1019,0.8,11,2.4000000000000004,0.0000,0.0000
2022,1,1,13,30,4.1000000000000005,1.3,0.017,0.67,0,0,0,0,3,2.1,0,0,0,0,0.278,86.62,112.07000000000001,0.89,0.12,1020,0.8,5,2.3000000000000003,0.0000,0.0000
2022,1,1,14,30,4.2,1.32,0.017,0.67,0,0,0,0,0,1.2000000000000002,0,0,0,0,0.281,80.75,100.73,0.89,0.12,1021,0.8,2,2.3000000000000003,0.0000,0.0000
2022,1,1,15,30,5.300000000000001,1.33,0.017,0.67,10,137,11,4,3,0.7000000000000001,6,19,50,6,0.28500000000000003,72.32000000000001,89.51,0.89,0.12,1021,0.8,3,2,0.0000,0.0000
2022,1,1,16,30,7.2,1.35,0.016,0.67,35,662,148,0,0,1.9000000000000001,35,662,0,148,0.29,69.27,80.14,0.88,0.12,1022,0.8,7,2,0.0000,0.0000
2022,1,1,17,30,8.700000000000001,1.36,0.015,0.67,47,825,305,0,0,1.4000000000000001,47,825,0,305,0.293,60.32,71.8,0.89,0.12,1023,0.8,9,2.2,15.3593,11.8653
2022,1,1,18,30,9.8,1.1300000000000001,0.02,0.67,56,895,429,0,0,0.9,56,895,0,429,0.296,53.76,65.38,0.9,0.12,1023,0.8,11,2.1,22.8174,17.7548
2022,1,1,19,30,10.600000000000001,1.1300000000000001,0.021,0.67,59,927,501,0,0,0.8,59,927,0,501,0.298,50.57,61.550000000000004,0.9,0.12,1022,0.8,17,2,27.3614,21.3505
2022,1,1,20,30,11.100000000000001,1.1300000000000001,0.021,0.67,61,932,515,0,0,0.6000000000000001,61,932,0,515,0.299,48.52,60.83,0.9,0.12,1021,0.8,25,1.8,28.2519,22.0551
2022,1,1,21,30,11.3,1.1,0.023,0.67,59,907,467,0,0,0.9,59,907,0,467,0.299,48.81,63.300000000000004,0.9,0.12,1021,0.8,35,1.6,25.2126,19.6506
2022,1,1,22,30,11.200000000000001,1.11,0.024,0.67,55,848,364,0,0,1.3,55,848,0,364,0.299,50.43,68.63,0.9,0.12,1021,0.9,52,1.4000000000000001,18.8598,14.6286
2022,1,1,23,30,10.200000000000001,1.1300000000000001,0.024,0.67,45,729,219,0,0,2.3000000000000003,45,729,0,219,0.299,58.14,76.19,0.9,0.12,1021,0.9,81,1.2000000000000002,10.6039,8.1314
2022,1,2,0,30,8.9,1.1400000000000001,0.025,0.67,25,434,61,2,0,2.9000000000000004,29,355,21,58,0.299,66.24,85.3,0.89,0.12,1022,0.8,107,1.2000000000000002,0.0000,0.0000
2022,1,2,1,30,8.1,1.1500000000000001,0.025,0.67,0,0,0,0,0,1.5,0,0,0,0,0.3,63.24,95.82000000000001,0.89,0.12,1022,0.8,119,1.3,0.0000,0.0000
2022,1,2,2,30,7.7,1.16,0.025,0.67,0,0,0,0,0,1.5,0,0,0,0,0.301,64.65,106.91,0.89,0.12,1023,0.8,120,1.2000000000000002,0.0000,0.0000
2022,1,2,3,30,7.300000000000001,1.17,0.025,0.67,0,0,0,0,0,1.5,0,0,0,0,0.303,66.76,118.49000000000001,0.89,0.12,1023,0.8,113,1.2000000000000002,0.0000,0.0000
2022,1,2,4,30,6.800000000000001,1.18,0.026000000000000002,0.67,0,0,0,0,0,1.7000000000000002,0,0,0,0,0.305,69.84,130.3,0.89,0.12,1023,0.8,103,1.4000000000000001,0.0000,0.0000
