Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,0,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2008,1,1,0,30,9,1.2,0.031,0.67,25,419,57,0,0,0.9,25,419,0,57,0.28300000000000003,56.83,85.5,0.92,0.13,1025,0.8,48,2.8000000000000003,0.0000,0.0000
2008,1,1,1,30,7.9,1.12,0.035,0.67,0,0,0,0,0,1.2000000000000002,0,0,0,0,0.28300000000000003,62.82,96.03,0.92,0.13,1025,0.8,52,2.8000000000000003,0.0000,0.0000
2008,1,1,2,30,7.4,1.07,0.038,0.67,0,0,0,0,7,1.6,0,0,0,0,0.28200000000000003,66.59,107.13,0.93,0.13,1026,0.9,53,2.8000000000000003,0.0000,0.0000
2008,1,1,3,30,7,1.05,0.04,0.67,0,0,0,0,7,1.7000000000000002,0,0,0,0,0.28200000000000003,69.21000000000001,118.7,0.93,0.13,1026,0.9,52,2.9000000000000004,0.0000,0.0000
2008,1,1,4,30,6.6000000000000005,1.05,0.041,0.67,0,0,0,0,7,1.8,0,0,0,0,0.281,71.60000000000001,130.52,0.93,0.13,1026,0.9,51,3.1,0.0000,0.0000
2008,1,1,5,30,6.300000000000001,1.07,0.041,0.67,0,0,0,0,7,1.9000000000000001,0,0,0,0,0.28,73.66,142.29,0.93,0.13,1026,0.9,51,3.2,0.0000,0.0000
2008,1,1,6,30,6,1.11,0.041,0.67,0,0,0,0,0,2,0,0,0,0,0.28,75.73,153.52,0.93,0.13,1026,0.9,51,3.4000000000000004,0.0000,0.0000
2008,1,1,7,30,5.7,1.16,0.04,0.67,0,0,0,0,0,2,0,0,0,0,0.28,77.25,162.64000000000001,0.93,0.13,1025,0.9,51,3.6,0.0000,0.0000
2008,1,1,8,30,5.5,1.19,0.039,0.67,0,0,0,0,0,2,0,0,0,0,0.28,78.14,164.82,0.92,0.13,1025,0.9,52,3.8000000000000003,0.0000,0.0000
2008,1,1,9,30,5.2,1.2,0.037,0.67,0,0,0,1,0,2,0,0,1,0,0.279,79.68,157.88,0.92,0.13,1025,0.9,53,4,0.0000,0.0000
2008,1,1,10,30,5,1.19,0.035,0.67,0,0,0,1,0,2,0,0,1,0,0.277,80.85000000000001,147.24,0.92,0.13,1025,0.9,54,4.1000000000000005,0.0000,0.0000
2008,1,1,11,30,4.800000000000001,1.17,0.035,0.67,0,0,0,1,0,2,0,0,1,0,0.277,81.9,135.6,0.91,0.13,1025,0.9,54,4.1000000000000005,0.0000,0.0000
2008,1,1,12,30,4.7,1.1500000000000001,0.035,0.67,0,0,0,0,0,1.9000000000000001,0,0,0,0,0.277,82.09,123.76,0.91,0.13,1025,0.9,54,4.2,0.0000,0.0000
2008,1,1,13,30,4.800000000000001,1.1300000000000001,0.036000000000000004,0.67,0,0,0,0,0,1.9000000000000001,0,0,0,0,0.277,81.23,112.05,0.91,0.13,1026,0.9,54,4.2,0.0000,0.0000
2008,1,1,14,30,4.9,1.11,0.036000000000000004,0.67,0,0,0,0,1,1.8,0,0,0,0,0.277,80.55,100.71000000000001,0.91,0.13,1026,0.9,55,4.3,0.0000,0.0000
2008,1,1,15,30,5.300000000000001,1.08,0.037,0.67,0,0,0,0,0,1.8,0,0,0,0,0.277,78.42,89.49,0.91,0.13,1026,0.9,56,4.4,0.0000,0.0000
2008,1,1,16,30,6.4,1.04,0.038,0.67,41,603,145,0,0,1.9000000000000001,41,603,0,145,0.277,72.87,80.13,0.91,0.13,1027,0.9,58,4.5,0.0000,0.0000
2008,1,1,17,30,8,1,0.04,0.67,58,778,301,0,1,1.9000000000000001,58,778,0,301,0.278,65.32000000000001,71.8,0.91,0.13,1027,0.9,61,4.4,15.1579,11.7097
2008,1,1,18,30,10.200000000000001,1.02,0.036000000000000004,0.67,65,866,426,0,0,2.2,65,866,0,426,0.279,57.480000000000004,65.4,0.91,0.13,1026,0.9,64,4.1000000000000005,22.6545,17.6277
2008,1,1,19,30,12.3,1.01,0.036000000000000004,0.67,69,901,498,0,0,2.5,69,901,0,498,0.28,51.34,61.59,0.91,0.13,1026,0.9,68,3.6,27.1906,21.2167
2008,1,1,20,30,13.700000000000001,1.04,0.036000000000000004,0.67,70,907,512,0,0,2.4000000000000004,70,907,0,512,0.28200000000000003,46.26,60.870000000000005,0.92,0.13,1025,0.9,70,3,28.0805,21.9208
2008,1,1,21,30,14.4,1.03,0.038,0.67,68,883,464,0,8,2,136,711,0,455,0.28400000000000003,43,63.36,0.92,0.13,1024,0.9,71,2.5,24.5546,19.1369
2008,1,1,22,30,14.100000000000001,1.1,0.036000000000000004,0.67,61,829,362,0,7,2,173,306,0,284,0.28400000000000003,43.94,68.7,0.92,0.13,1024,0.9,70,2.1,14.7059,11.4058
2008,1,1,23,30,12.600000000000001,1.1400000000000001,0.034,0.67,49,710,217,0,7,4,91,462,0,200,0.28300000000000003,55.9,76.27,0.92,0.13,1024,0.9,67,2,9.6779,7.4203
2008,1,2,0,30,10.8,1.08,0.036000000000000004,0.67,26,403,58,7,7,3.8000000000000003,41,13,7,42,0.28200000000000003,61.9,85.37,0.92,0.13,1023,0.9,65,2.2,0.0000,0.0000
2008,1,2,1,30,9.600000000000001,1.08,0.036000000000000004,0.67,0,0,0,0,7,3.5,0,0,0,0,0.281,65.56,95.89,0.92,0.13,1023,0.9,65,2.4000000000000004,0.0000,0.0000
2008,1,2,2,30,8.8,1.07,0.036000000000000004,0.67,0,0,0,0,3,3.5,0,0,0,0,0.28,69.4,106.99000000000001,0.92,0.13,1023,0.9,65,2.4000000000000004,0.0000,0.0000
2008,1,2,3,30,7.9,1.06,0.036000000000000004,0.67,0,0,0,1,3,3.3000000000000003,0,0,1,0,0.281,72.87,118.57000000000001,0.92,0.13,1023,0.8,66,2.5,0.0000,0.0000
2008,1,2,4,30,7.2,1.06,0.036000000000000004,0.67,0,0,0,0,3,2.8000000000000003,0,0,0,0,0.281,73.64,130.38,0.92,0.13,1023,0.8,66,2.7,0.0000,0.0000
2008,1,2,5,30,6.5,1.05,0.037,0.67,0,0,0,0,7,2.4000000000000004,0,0,0,0,0.281,75.27,142.16,0.91,0.13,1023,0.8,67,2.8000000000000003,0.0000,0.0000
2008,1,2,6,30,6.1000000000000005,1.04,0.037,0.67,0,0,0,0,7,2.3000000000000003,0,0,0,0,0.281,76.53,153.39000000000001,0.91,0.13,1022,0.8,68,2.7,0.0000,0.0000
2008,1,2,7,30,5.800000000000001,1.04,0.038,0.67,0,0,0,1,7,2.3000000000000003,0,0,1,0,0.281,78.13,162.52,0.91,0.13,1022,0.8,69,2.6,0.0000,0.0000
2008,1,2,8,30,5.7,1.05,0.038,0.67,0,0,0,1,7,2.4000000000000004,0,0,1,0,0.28,79.17,164.77,0.91,0.13,1022,0.8,70,2.6,0.0000,0.0000
2008,1,2,9,30,5.7,1.06,0.04,0.67,0,0,0,1,7,2.5,0,0,1,0,0.28,79.78,157.9,0.92,0.13,1022,0.8,70,2.6,0.0000,0.0000
2008,1,2,10,30,5.800000000000001,1.07,0.042,0.67,0,0,0,0,7,2.5,0,0,0,0,0.28,79.32000000000001,147.28,0.92,0.13,1022,0.8,69,2.6,0.0000,0.0000
2008,1,2,11,30,5.9,1.07,0.044,0.67,0,0,0,0,7,2.4000000000000004,0,0,0,0,0.281,78.39,135.65,0.92,0.13,1021,0.8,68,2.5,0.0000,0.0000
2008,1,2,12,30,6.1000000000000005,1.08,0.045,0.67,0,0,0,0,7,2.3000000000000003,0,0,0,0,0.28300000000000003,76.81,123.81,0.91,0.13,1021,0.8,69,2.5,0.0000,0.0000
