Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060499,-,-,-,25.77,-80.18,0,7,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2017,1,1,0,30,22.700000000000003,0.43,0.074,0.67,0,0,0,0,1,17.3,0,0,0,0,0.25,71.8,113.87,0.97,0.08,1021,2.4000000000000004,133,5.2,0.0000,0.0000
2017,1,1,1,30,22.700000000000003,0.41000000000000003,0.076,0.67,0,0,0,0,1,17.5,0,0,0,0,0.25,72.57000000000001,127.04,0.97,0.08,1021,2.5,135,5.2,0.0000,0.0000
2017,1,1,2,30,22.700000000000003,0.38,0.079,0.67,0,0,0,0,1,17.7,0,0,0,0,0.25,73.4,140.41,0.97,0.08,1021,2.5,137,5.2,0.0000,0.0000
2017,1,1,3,30,22.700000000000003,0.36,0.083,0.67,0,0,0,0,1,17.900000000000002,0,0,0,0,0.25,74.21000000000001,153.89000000000001,0.98,0.08,1021,2.6,137,5.2,0.0000,0.0000
2017,1,1,4,30,22.700000000000003,0.36,0.08700000000000001,0.67,0,0,0,0,1,18.1,0,0,0,0,0.249,75.14,167.34,0.98,0.08,1021,2.6,136,5.2,0.0000,0.0000
2017,1,1,5,30,22.700000000000003,0.37,0.093,0.67,0,0,0,0,0,18.3,0,0,0,0,0.249,76.22,176.92000000000002,0.98,0.08,1021,2.6,135,5.1000000000000005,0.0000,0.0000
2017,1,1,6,30,22.8,0.38,0.099,0.67,0,0,0,0,1,18.5,0,0,0,0,0.249,76.95,164.79,0.98,0.08,1020,2.7,134,5,0.0000,0.0000
2017,1,1,7,30,22.8,0.41000000000000003,0.105,0.67,0,0,0,0,1,18.8,0,0,0,0,0.249,78.34,151.31,0.98,0.08,1020,2.7,134,5,0.0000,0.0000
2017,1,1,8,30,22.900000000000002,0.43,0.108,0.67,0,0,0,0,0,19.1,0,0,0,0,0.248,79.29,137.84,0.98,0.08,1020,2.8000000000000003,135,4.9,0.0000,0.0000
2017,1,1,9,30,23,0.47000000000000003,0.11,0.67,0,0,0,0,1,19.400000000000002,0,0,0,0,0.247,79.98,124.5,0.98,0.08,1020,2.9000000000000004,136,4.7,0.0000,0.0000
2017,1,1,10,30,23.1,0.49,0.106,0.67,0,0,0,0,1,19.6,0,0,0,0,0.247,80.83,111.38,0.98,0.08,1021,3,135,4.7,0.0000,0.0000
2017,1,1,11,30,23.200000000000003,0.49,0.101,0.67,0,0,0,0,1,19.900000000000002,0,0,0,0,0.246,81.53,98.59,0.98,0.08,1021,3,134,4.7,0.0000,0.0000
2017,1,1,12,30,23.700000000000003,0.48,0.099,0.67,27,155,38,0,1,20.200000000000003,27,155,0,38,0.245,80.57000000000001,86.11,0.98,0.08,1022,3.1,134,4.9,0.0000,0.0000
2017,1,1,13,30,24.400000000000002,0.46,0.101,0.67,72,543,214,0,1,20.5,72,543,0,214,0.245,79.06,74.73,0.98,0.08,1022,3.1,134,5.2,10.4895,8.0651
2017,1,1,14,30,24.700000000000003,0.43,0.10300000000000001,0.67,94,705,398,0,1,20.6,94,705,0,398,0.245,78.19,64.44,0.97,0.08,1022,3.2,136,5.4,21.3158,16.5991
2017,1,1,15,30,25,0.5,0.083,0.67,96,813,550,0,1,20.8,96,813,0,550,0.245,77.44,56.03,0.97,0.08,1022,3.2,137,5.4,30.9726,24.2374
2017,1,1,16,30,25.200000000000003,0.48,0.085,0.67,103,848,643,0,1,20.900000000000002,103,848,0,643,0.244,77.16,50.45,0.97,0.08,1022,3.2,139,5.300000000000001,37.0844,29.0773
