Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,0,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,DNI,DHI,GHI,Clearsky GHI,Solar Zenith Angle,Relative Humidity,Wind Direction,Wind Speed
2012,1,1,0,30,11.100000000000001,24,391,391,24,55,55,85.5,63.51,42,1.7000000000000002
2012,1,1,1,30,9.9,0,0,0,0,0,0,96.02,66.14,47,1.9000000000000001
2012,1,1,2,30,9.3,0,0,0,0,0,0,107.12,66.58,50,2.1
2012,1,1,3,30,8.700000000000001,0,0,0,0,0,0,118.7,66.87,50,2.2
2012,1,1,4,30,8.3,0,0,0,0,0,0,130.51,67.49,47,2.3000000000000003
2012,1,1,5,30,8,0,0,0,0,0,0,142.29,67.91,44,2.4000000000000004
2012,1,1,6,30,7.7,0,0,0,0,0,0,153.52,68.42,42,2.6
2012,1,1,7,30,7.5,0,0,0,0,0,0,162.64000000000001,68.63,44,2.8000000000000003
2012,1,1,8,30,7.4,0,0,0,0,0,0,164.82,68.42,49,3.1
2012,1,1,9,30,7.1000000000000005,0,0,0,0,0,0,157.88,69.36,53,3.3000000000000003
2012,1,1,10,30,6.6000000000000005,0,0,0,0,0,0,147.23,72.05,57,3.5
2012,1,1,11,30,6.1000000000000005,0,0,0,0,0,0,135.6,74.96000000000001,58,3.6
2012,1,1,12,30,5.800000000000001,0,0,0,0,0,0,123.75,76.59,59,3.7
2012,1,1,13,30,5.5,0,0,0,0,0,0,112.04,77.98,58,3.7
2012,1,1,14,30,5.300000000000001,0,0,0,0,0,0,100.7,78.68,57,3.8000000000000003
2012,1,1,15,30,6.2,0,0,0,0,0,0,89.49,73.59,57,4
2012,1,1,16,30,8.200000000000001,41,614,614,41,146,146,80.13,64.61,57,4.2
2012,1,1,17,30,10.5,57,792,792,57,305,305,71.79,55.99,61,4.1000000000000005
2012,1,1,18,30,13.100000000000001,65,875,875,65,429,429,65.39,48,67,3.5
2012,1,1,19,30,15.3,70,908,908,70,502,502,61.58,44.56,74,2.7
2012,1,1,20,30,16.900000000000002,72,905,905,72,512,512,60.870000000000005,40.13,81,2.2
2012,1,1,21,30,17.7,69,883,883,69,464,464,63.36,37.99,88,2
2012,1,1,22,30,17.400000000000002,63,817,817,63,359,359,68.7,39.62,88,1.6
2012,1,1,23,30,15.5,50,692,692,50,214,214,76.26,53.03,81,1.4000000000000001
2012,1,2,0,30,13.100000000000001,25,386,386,25,56,56,85.37,62.92,75,1.4000000000000001
2012,1,2,1,30,11.5,0,0,0,0,0,0,95.89,67.21000000000001,76,1.6
2012,1,2,2,30,10.5,0,0,0,0,0,0,106.99000000000001,72.49,82,1.8
2012,1,2,3,30,9.9,0,0,0,0,0,0,118.56,74.77,88,2
2012,1,2,4,30,9.4,0,0,0,0,0,0,130.38,76.52,94,2.2
2012,1,2,5,30,9.1,0,0,0,0,0,0,142.15,78.74,103,2.2
2012,1,2,6,30,8.9,0,0,0,0,0,0,153.38,81.37,116,2.2
2012,1,2,7,30,8.8,0,0,0,0,0,0,162.51,85.21000000000001,132,2.1
2012,1,2,8,30,8.700000000000001,0,0,0,0,0,0,164.76,90.75,150,2.1
2012,1,2,9,30,8.6,0,0,0,0,0,0,157.89000000000001,96.72,170,2.3000000000000003
2012,1,2,10,30,8.5,0,0,0,0,0,0,147.27,100,188,2.4000000000000004
2012,1,2,11,30,8.6,0,0,0,0,0,0,135.65,100,197,2.4000000000000004
2012,1,2,12,30,8.9,0,0,0,0,0,0,123.8,100,200,2.2
2012,1,2,13,30,9.3,0,0,0,0,0,0,112.09,100,199,2
2012,1,2,14,30,9.600000000000001,0,0,0,0,0,0,100.74000000000001,100,197,1.9000000000000001
2012,1,2,15,30,10.100000000000001,0,0,0,0,0,0,89.52,100,193,1.7000000000000002
2012,1,2,16,30,11.100000000000001,44,545,2,44,44,137,80.14,97.78,192,1.7000000000000002
2012,1,2,17,30,12.200000000000001,61,733,24,134,141,291,71.78,91,206,1.8
2012,1,2,18,30,13,71,816,41,195,212,412,65.35,86.23,229,1.9000000000000001
2012,1,2,19,30,13.5,76,854,245,235,352,483,61.51,83.33,248,1.9000000000000001
2012,1,2,20,30,13.8,75,861,261,260,387,496,60.77,82.04,261,1.7000000000000002
2012,1,2,21,30,14,75,834,194,252,340,450,63.24,81.44,270,1.4000000000000001
2012,1,2,22,30,14,67,777,348,174,301,351,68.57000000000001,81.69,279,1.2000000000000002
2012,1,2,23,30,13.100000000000001,53,660,31,120,127,211,76.13,87.25,286,1.2000000000000002
2012,1,3,0,30,11.5,27,361,361,27,57,57,85.23,96.47,291,1.4000000000000001
2012,1,3,1,30,10.3,0,0,0,0,0,0,95.75,100,297,1.8
2012,1,3,2,30,9.600000000000001,0,0,0,0,0,0,106.85000000000001,100,302,1.9000000000000001
2012,1,3,3,30,9.4,0,0,0,0,0,0,118.42,100,304,1.8
2012,1,3,4,30,9.4,0,0,0,0,0,0,130.24,100,305,1.7000000000000002
2012,1,3,5,30,9.4,0,0,0,0,0,0,142.02,100,311,1.6
2012,1,3,6,30,9.3,0,0,0,0,0,0,153.24,100,318,1.6
2012,1,3,7,30,9.200000000000001,0,0,0,0,0,0,162.38,100,318,1.7000000000000002
2012,1,3,8,30,9.1,0,0,0,0,0,0,164.70000000000002,100,316,1.7000000000000002
2012,1,3,9,30,8.8,0,0,0,0,0,0,157.9,100,318,1.7000000000000002
2012,1,3,10,30,8.6,0,0,0,0,0,0,147.31,100,323,1.6
2012,1,3,11,30,8.200000000000001,0,0,0,0,0,0,135.69,100,330,1.6
2012,1,3,12,30,7.9,0,0,0,0,0,0,123.85000000000001,100,342,1.6
2012,1,3,13,30,7.6000000000000005,0,0,0,0,0,0,112.13,100,181,1.6
2012,1,3,14,30,7.2,0,0,0,0,0,0,100.77,100,25,1.6
2012,1,3,15,30,7.6000000000000005,0,0,0,0,0,0,89.53,94.42,37,1.5
2012,1,3,16,30,8.8,40,587,0,29,29,140,80.14,86.23,32,1.4000000000000001
2012,1,3,17,30,10.200000000000001,56,762,0,35,35,295,71.76,78.68,31,1.3
2012,1,3,18,30,11.8,65,838,0,122,122,415,65.31,71.42,32,1.3
2012,1,3,19,30,13.100000000000001,70,873,48,259,282,487,61.44,65.74,29,1.3
2012,1,3,20,30,13.9,71,875,875,71,499,499,60.67,61.870000000000005,24,1.4000000000000001
2012,1,3,21,30,14.4,70,846,846,70,453,453,63.120000000000005,60.02,16,1.4000000000000001
2012,1,3,22,30,14.600000000000001,62,794,794,62,354,354,68.43,59.6,7,1.3
2012,1,3,23,30,13.8,50,676,676,50,213,213,75.99,65.64,173,1.2000000000000002
2012,1,4,0,30,12.600000000000001,26,377,377,26,58,58,85.10000000000001,71.96000000000001,336,1.3
2012,1,4,1,30,11.8,0,0,0,0,0,0,95.61,72.62,326,1.4000000000000001
2012,1,4,2,30,11.3,0,0,0,0,0,0,106.71000000000001,75.82000000000001,326,1.5
2012,1,4,3,30,11.100000000000001,0,0,0,0,0,0,118.28,77.47,334,1.5
2012,1,4,4,30,10.9,0,0,0,0,0,0,130.1,78.79,347,1.4000000000000001
2012,1,4,5,30,10.8,0,0,0,0,0,0,141.87,79.48,183,1.3
2012,1,4,6,30,10.5,0,0,0,0,0,0,153.1,81.44,16,1.2000000000000002
2012,1,4,7,30,10.200000000000001,0,0,0,0,0,0,162.24,83.45,28,1.3
2012,1,4,8,30,9.700000000000001,0,0,0,0,0,0,164.62,86.43,39,1.4000000000000001
2012,1,4,9,30,9,0,0,0,0,0,0,157.9,90.32000000000001,49,1.7000000000000002
2012,1,4,10,30,8.3,0,0,0,0,0,0,147.34,94.25,56,2
2012,1,4,11,30,7.6000000000000005,0,0,0,0,0,0,135.73,99.18,57,2.2
