Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,0,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,DNI,DHI,GHI,Clearsky GHI,Solar Zenith Angle,Relative Humidity,Wind Direction,Wind Speed
2013,1,1,0,30,9.5,24,412,0,29,29,57,85.4,57.28,243,0.8
2013,1,1,1,30,8.9,0,0,0,0,0,0,95.92,56.74,228,0.9
2013,1,1,2,30,8.5,0,0,0,0,0,0,107.02,60.800000000000004,245,1.1
2013,1,1,3,30,8.5,0,0,0,0,0,0,118.60000000000001,64.26,263,1.1
2013,1,1,4,30,8.5,0,0,0,0,0,0,130.41,67.87,244,0.8
2013,1,1,5,30,7.9,0,0,0,0,0,0,142.19,72.8,193,0.7000000000000001
2013,1,1,6,30,6.9,0,0,0,0,0,0,153.42000000000002,78.43,180,1.2000000000000002
2013,1,1,7,30,6.300000000000001,0,0,0,0,0,0,162.54,83.41,208,1.9000000000000001
2013,1,1,8,30,6.2,0,0,0,0,0,0,164.78,88.35000000000001,239,2.2
2013,1,1,9,30,6.7,0,0,0,0,0,0,157.89000000000001,91.17,271,2.2
2013,1,1,10,30,7.4,0,0,0,0,0,0,147.26,92.44,308,2.1
2013,1,1,11,30,7.5,0,0,0,0,0,0,135.63,95.26,168,2.2
2013,1,1,12,30,6.9,0,0,0,0,0,0,123.79,97.84,21,2.6
2013,1,1,13,30,5.9,0,0,0,0,0,0,112.08,97.4,39,3.2
2013,1,1,14,30,5,0,0,0,0,0,0,100.73,93.97,47,3.5
2013,1,1,15,30,4.9,0,0,0,0,0,0,89.51,87.87,47,3.7
2013,1,1,16,30,5.9,45,555,555,45,140,140,80.13,79.32000000000001,47,3.9000000000000004
2013,1,1,17,30,7.5,61,757,757,61,298,298,71.78,70.09,55,3.7
2013,1,1,18,30,9.200000000000001,65,862,862,65,425,425,65.36,63.34,61,3.6
2013,1,1,19,30,10.3,68,901,901,68,498,498,61.53,59.01,59,3.7
2013,1,1,20,30,10.9,68,910,910,68,512,512,60.800000000000004,55.230000000000004,52,3.9000000000000004
