Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,333249,-,-,-,35.21,-111.62,0,2094,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2020,1,1,0,30,-6.5,1.11,0.02,0.62,3,39,2,0,0,-7.5,3,39,4,2,0.322,92.27,91.87,0.92,0.75,784,0.5,49,0.9
2020,1,1,1,30,-7.6000000000000005,1.1300000000000001,0.018000000000000002,0.62,0,0,0,0,4,-9.200000000000001,0,0,0,0,0.322,88.46000000000001,103.13,0.92,0.75,785,0.5,50,0.9
2020,1,1,2,30,-8.1,1.1500000000000001,0.017,0.62,0,0,0,0,0,-10,0,0,0,0,0.322,86.32000000000001,114.93,0.91,0.75,785,0.5,50,0.9
2020,1,1,3,30,-8.6,1.16,0.016,0.62,0,0,0,0,0,-10.5,0,0,0,0,0.324,86.2,127.06,0.91,0.75,785,0.5,48,0.9
2020,1,1,4,30,-8.9,1.17,0.016,0.62,0,0,0,0,0,-10.9,0,0,0,0,0.326,85.31,139.29,0.91,0.75,786,0.5,47,0.8
2020,1,1,5,30,-9.1,1.18,0.016,0.62,0,0,0,0,0,-11.3,0,0,0,0,0.327,84.21000000000001,151.31,0.91,0.75,786,0.5,51,0.8
2020,1,1,6,30,-9.200000000000001,1.2,0.015,0.62,0,0,0,0,7,-11.600000000000001,0,0,0,0,0.326,82.76,162.19,0.91,0.75,785,0.5,57,0.7000000000000001
2020,1,1,7,30,-9.1,1.22,0.015,0.62,0,0,0,0,0,-11.8,0,0,0,0,0.321,80.81,167.81,0.91,0.75,785,0.5,61,0.7000000000000001
2020,1,1,8,30,-8.9,1.24,0.015,0.62,0,0,0,0,0,-11.8,0,0,0,0,0.316,79.35000000000001,162.11,0.91,0.75,784,0.5,61,0.8
2020,1,1,9,30,-8.700000000000001,1.26,0.014,0.62,0,0,0,0,0,-11.8,0,0,0,0,0.313,78.56,151.21,0.9,0.75,784,0.5,61,0.8
2020,1,1,10,30,-8.5,1.28,0.014,0.62,0,0,0,0,0,-11.600000000000001,0,0,0,0,0.312,78.52,139.18,0.9,0.75,783,0.5,62,0.7000000000000001
2020,1,1,11,30,-8.4,1.3,0.014,0.62,0,0,0,0,0,-11.200000000000001,0,0,0,0,0.312,80.4,126.94,0.89,0.75,783,0.5,72,0.8
2020,1,1,12,30,-8.1,1.32,0.014,0.62,0,0,0,0,0,-10.8,0,0,0,0,0.311,80.92,114.81,0.89,0.75,783,0.5,81,0.9
2020,1,1,13,30,-7.7,1.33,0.014,0.62,0,0,0,0,4,-10.4,0,0,0,0,0.309,81.23,103.01,0.89,0.75,783,0.5,72,0.9
2020,1,1,14,30,-6.800000000000001,1.33,0.013000000000000001,0.62,4,46,3,0,4,-10.100000000000001,4,46,0,3,0.308,77.45,91.75,0.89,0.75,783,0.6000000000000001,75,0.9
2020,1,1,15,30,-4.2,1.34,0.013000000000000001,0.62,32,697,138,7,4,-8.700000000000001,78,8,100,79,0.307,70.83,81.24,0.89,0.75,783,0.6000000000000001,117,1.2000000000000002
2020,1,1,16,30,-1.2000000000000002,1.34,0.013000000000000001,0.62,46,887,318,0,6,-6,135,13,0,139,0.307,69.97,72.11,0.89,0.75,783,0.6000000000000001,194,1.6
2020,1,1,17,30,0.8,1.36,0.012,0.62,53,960,462,0,6,-4.6000000000000005,175,6,0,178,0.306,67.37,64.76,0.89,0.75,783,0.7000000000000001,254,1.9000000000000001
2020,1,1,18,30,2,1.3800000000000001,0.012,0.62,57,997,557,0,6,-4.6000000000000005,220,7,0,224,0.305,61.63,59.910000000000004,0.89,0.75,782,0.7000000000000001,270,2.1
2020,1,1,19,30,2.8000000000000003,1.3800000000000001,0.012,0.62,59,1008,590,0,7,-5.1000000000000005,321,279,0,468,0.304,56,58.19,0.89,0.75,780,0.7000000000000001,264,2.3000000000000003
2020,1,1,20,30,2.9000000000000004,1.3800000000000001,0.012,0.62,58,996,558,0,6,-5.2,250,14,0,257,0.303,55.18,59.9,0.9,0.75,779,0.7000000000000001,251,2.5
2020,1,1,21,30,2.4000000000000004,1.3,0.015,0.62,57,950,462,0,6,-4.6000000000000005,139,2,0,140,0.304,59.75,64.75,0.91,0.75,778,0.7000000000000001,252,2.3000000000000003
2020,1,1,22,30,1.1,1.27,0.017,0.62,49,861,314,0,7,-3.4000000000000004,123,161,0,172,0.306,71.98,72.10000000000001,0.92,0.75,779,0.8,279,1.8
2020,1,1,23,30,-1.1,1.22,0.019,0.62,35,658,135,2,0,-2.6,54,447,36,122,0.309,89.64,81.23,0.92,0.75,779,0.9,304,1.4000000000000001
2020,1,2,0,30,-2.6,1.24,0.019,0.62,3,39,2,0,0,-3.3000000000000003,3,39,0,2,0.314,94.99,91.73,0.92,0.71,779,0.9,308,1.3
2020,1,2,1,30,-3.6,1.3,0.015,0.62,0,0,0,0,0,-3.9000000000000004,0,0,0,0,0.319,97.47,102.99000000000001,0.91,0.71,778,0.9,305,1.3
2020,1,2,2,30,-4.5,1.35,0.012,0.62,0,0,0,0,0,-4.9,0,0,0,0,0.323,96.68,114.79,0.9,0.71,777,0.7000000000000001,306,1.4000000000000001
2020,1,2,3,30,-5.1000000000000005,1.3800000000000001,0.011,0.62,0,0,0,0,7,-5.6000000000000005,0,0,0,0,0.326,95.93,126.92,0.89,0.71,777,0.6000000000000001,312,1.6
2020,1,2,4,30,-5.4,1.4000000000000001,0.01,0.62,0,0,0,0,0,-5.9,0,0,0,0,0.33,96.64,139.16,0.88,0.71,777,0.6000000000000001,323,1.8
2020,1,2,5,30,-5.4,1.4000000000000001,0.011,0.62,0,0,0,0,4,-5.7,0,0,0,0,0.334,97.49000000000001,151.18,0.89,0.71,777,0.6000000000000001,334,1.7000000000000002
2020,1,2,6,30,-5.4,1.3800000000000001,0.013000000000000001,0.62,0,0,0,0,7,-5.4,0,0,0,0,0.337,100,162.06,0.89,0.71,777,0.6000000000000001,342,1.6
2020,1,2,7,30,-5.7,1.36,0.013000000000000001,0.62,0,0,0,0,4,-5.7,0,0,0,0,0.338,100,167.73,0.89,0.71,777,0.6000000000000001,348,1.5
2020,1,2,8,30,-6,1.35,0.012,0.62,0,0,0,0,0,-6,0,0,0,0,0.338,100,162.13,0.89,0.71,776,0.6000000000000001,352,1.4000000000000001
2020,1,2,9,30,-6.4,1.33,0.012,0.62,0,0,0,0,0,-6.4,0,0,0,0,0.338,100,151.26,0.89,0.71,776,0.5,355,1.3
2020,1,2,10,30,-6.800000000000001,1.32,0.011,0.62,0,0,0,0,0,-6.800000000000001,0,0,0,0,0.337,100,139.24,0.89,0.71,776,0.5,356,1.2000000000000002
2020,1,2,11,30,-7.2,1.32,0.011,0.62,0,0,0,0,0,-7.2,0,0,0,0,0.337,100,127,0.89,0.71,776,0.4,180,1.2000000000000002
2020,1,2,12,30,-7.4,1.32,0.012,0.62,0,0,0,0,0,-7.4,0,0,0,0,0.338,100,114.87,0.9,0.71,777,0.4,4,1.2000000000000002
2020,1,2,13,30,-7.5,1.33,0.012,0.62,0,0,0,0,0,-7.5,0,0,0,0,0.339,100,103.05,0.9,0.71,777,0.4,7,1.3
2020,1,2,14,30,-6.5,1.34,0.011,0.62,5,50,3,2,4,-6.5,1,12,21,1,0.338,100,91.78,0.9,0.71,778,0.4,9,1.6
2020,1,2,15,30,-4.2,1.35,0.011,0.62,30,735,142,3,0,-5.300000000000001,59,432,46,125,0.335,91.75,81.26,0.89,0.71,779,0.30000000000000004,13,2.3000000000000003
2020,1,2,16,30,-2.1,1.4000000000000001,0.01,0.62,42,925,326,0,0,-4.800000000000001,112,582,0,291,0.331,81.65,72.11,0.88,0.71,780,0.30000000000000004,19,2.9000000000000004
2020,1,2,17,30,-0.7000000000000001,1.42,0.01,0.62,52,999,478,0,0,-5.6000000000000005,119,777,0,451,0.327,69.25,64.73,0.88,0.71,780,0.30000000000000004,22,3
2020,1,2,18,30,0.4,1.19,0.012,0.62,57,1034,576,0,0,-6.300000000000001,68,1004,0,572,0.324,60.57,59.85,0.89,0.71,780,0.30000000000000004,18,3
2020,1,2,19,30,1,1.27,0.01,0.62,55,1046,608,0,0,-7.1000000000000005,55,1046,0,608,0.322,54.620000000000005,58.11,0.88,0.71,779,0.30000000000000004,13,2.9000000000000004
2020,1,2,20,30,1.3,1.33,0.01,0.62,56,1034,576,0,0,-7.7,56,1034,0,576,0.32,51.04,59.79,0.88,0.71,779,0.30000000000000004,9,2.9000000000000004
2020,1,2,21,30,1.1,1.1300000000000001,0.013000000000000001,0.62,54,995,480,0,0,-8,54,995,0,480,0.318,50.74,64.62,0.89,0.71,779,0.30000000000000004,6,2.7
2020,1,2,22,30,-0.2,1.1400000000000001,0.012,0.62,44,912,326,0,0,-7.800000000000001,44,912,0,326,0.315,56.47,71.96000000000001,0.89,0.71,780,0.4,3,2
2020,1,2,23,30,-3.3000000000000003,1.17,0.011,0.62,30,730,143,0,0,-7,30,730,0,143,0.311,75.73,81.09,0.89,0.71,781,0.4,2,1.2000000000000002
2020,1,3,0,30,-5.7,1.22,0.01,0.62,4,52,3,0,0,-8.4,4,52,4,3,0.309,81.10000000000001,91.59,0.88,0.71,782,0.4,4,1
2020,1,3,1,30,-6,1.27,0.01,0.62,0,0,0,0,0,-9,0,0,0,0,0.307,79.43,102.85000000000001,0.88,0.71,783,0.4,10,1
2020,1,3,2,30,-6,1.3,0.01,0.62,0,0,0,0,0,-9.200000000000001,0,0,0,0,0.306,78.13,114.66,0.89,0.71,783,0.4,16,1
2020,1,3,3,30,-6.2,1.31,0.011,0.62,0,0,0,0,0,-9.3,0,0,0,0,0.305,78.54,126.79,0.9,0.71,784,0.4,22,1
2020,1,3,4,30,-6.4,1.32,0.012,0.62,0,0,0,0,7,-9.4,0,0,0,0,0.304,79.31,139.02,0.91,0.71,784,0.4,26,1.1
2020,1,3,5,30,-6.7,1.33,0.013000000000000001,0.62,0,0,0,0,7,-9.4,0,0,0,0,0.303,80.87,151.04,0.91,0.71,785,0.4,30,1.1
2020,1,3,6,30,-6.9,1.35,0.013000000000000001,0.62,0,0,0,0,4,-9.5,0,0,0,0,0.302,81.97,161.92000000000002,0.91,0.71,785,0.4,34,1.1
2020,1,3,7,30,-7.1000000000000005,1.37,0.013000000000000001,0.62,0,0,0,0,0,-9.4,0,0,0,0,0.302,83.67,167.64000000000001,0.91,0.71,786,0.4,37,1.2000000000000002
2020,1,3,8,30,-7.2,1.3800000000000001,0.014,0.62,0,0,0,0,0,-9.3,0,0,0,0,0.303,85.14,162.13,0.91,0.71,787,0.5,38,1.1
2020,1,3,9,30,-7.4,1.3800000000000001,0.014,0.62,0,0,0,0,4,-9.200000000000001,0,0,0,0,0.303,86.89,151.3,0.91,0.71,787,0.5,37,1.1
2020,1,3,10,30,-7.7,1.3900000000000001,0.014,0.62,0,0,0,0,4,-9.3,0,0,0,0,0.302,87.97,139.29,0.91,0.71,787,0.5,36,1
2020,1,3,11,30,-7.9,1.3900000000000001,0.014,0.62,0,0,0,0,0,-9.600000000000001,0,0,0,0,0.3,87.82000000000001,127.05,0.91,0.71,787,0.5,34,1
2020,1,3,12,30,-8.1,1.3900000000000001,0.014,0.62,0,0,0,0,0,-9.8,0,0,0,0,0.297,87.48,114.91,0.91,0.71,788,0.5,33,0.9
2020,1,3,13,30,-8.1,1.4000000000000001,0.014,0.62,0,0,0,0,8,-10.100000000000001,0,0,0,0,0.295,85.41,103.09,0.91,0.71,788,0.5,32,0.9
2020,1,3,14,30,-7,1.4000000000000001,0.014,0.62,4,46,3,2,7,-10.3,1,0,29,1,0.293,77.07000000000001,91.81,0.91,0.71,789,0.5,30,1
2020,1,3,15,30,-4.2,1.41,0.014,0.62,32,703,139,7,4,-9.3,79,8,100,80,0.291,67.79,81.27,0.91,0.71,790,0.5,31,1.4000000000000001
2020,1,3,16,30,-1.4000000000000001,1.42,0.014,0.62,46,893,320,0,7,-7.9,176,85,0,202,0.29,61.29,72.10000000000001,0.9,0.71,791,0.5,33,1.9000000000000001
2020,1,3,17,30,0.8,1.46,0.013000000000000001,0.62,52,968,466,0,0,-6.6000000000000005,165,581,0,413,0.28800000000000003,57.59,64.7,0.89,0.71,791,0.6000000000000001,31,2
2020,1,3,18,30,2.4000000000000004,1.55,0.01,0.62,54,1007,561,0,0,-5.7,120,835,0,540,0.28600000000000003,54.93,59.78,0.89,0.71,791,0.6000000000000001,23,1.9000000000000001
2020,1,3,19,30,3.5,1.57,0.01,0.62,56,1017,595,0,0,-5.300000000000001,75,970,0,589,0.28500000000000003,52.46,58.01,0.89,0.71,790,0.6000000000000001,13,1.8
2020,1,3,20,30,4.2,1.52,0.011,0.62,58,1000,563,0,0,-5,96,889,0,545,0.28400000000000003,51.34,59.67,0.89,0.71,790,0.6000000000000001,9,1.6
2020,1,3,21,30,4.1000000000000005,1.36,0.014,0.62,55,958,468,0,0,-4.5,65,929,0,465,0.28300000000000003,53.45,64.49,0.9,0.71,791,0.7000000000000001,15,1.3
2020,1,3,22,30,2.5,1.35,0.015,0.62,48,879,322,0,0,-3.3000000000000003,53,853,0,319,0.28300000000000003,65.43,71.82000000000001,0.9,0.71,791,0.7000000000000001,34,0.9
2020,1,3,23,30,-0.2,1.34,0.015,0.62,33,691,142,1,0,-2.4000000000000004,44,599,18,138,0.28200000000000003,85.10000000000001,80.95,0.9,0.71,792,0.7000000000000001,55,0.8
2020,1,4,0,30,-1.8,1.34,0.016,0.62,4,46,3,0,0,-5.5,4,46,0,3,0.28200000000000003,75.95,91.45,0.9,0.65,792,0.7000000000000001,66,1
2020,1,4,1,30,-2.2,1.34,0.016,0.62,0,0,0,0,0,-5.9,0,0,0,0,0.281,75.53,102.71000000000001,0.9,0.65,792,0.6000000000000001,66,0.9
2020,1,4,2,30,-2.3000000000000003,1.33,0.015,0.62,0,0,0,0,0,-6.1000000000000005,0,0,0,0,0.28,75.11,114.52,0.9,0.65,793,0.6000000000000001,58,0.7000000000000001
2020,1,4,3,30,-2.3000000000000003,1.33,0.015,0.62,0,0,0,0,0,-6.300000000000001,0,0,0,0,0.279,74.31,126.65,0.9,0.65,793,0.6000000000000001,49,0.6000000000000001
2020,1,4,4,30,-2.3000000000000003,1.32,0.015,0.62,0,0,0,0,0,-6.300000000000001,0,0,0,0,0.278,73.96000000000001,138.88,0.91,0.65,793,0.6000000000000001,43,0.6000000000000001
2020,1,4,5,30,-2.2,1.31,0.016,0.62,0,0,0,0,0,-6.300000000000001,0,0,0,0,0.277,73.31,150.9,0.91,0.65,793,0.6000000000000001,42,0.6000000000000001
2020,1,4,6,30,-2.3000000000000003,1.3,0.016,0.62,0,0,0,0,0,-6.4,0,0,0,0,0.276,73.51,161.78,0.91,0.65,793,0.5,44,0.6000000000000001
2020,1,4,7,30,-2.4000000000000004,1.31,0.016,0.62,0,0,0,0,7,-6.4,0,0,0,0,0.277,73.79,167.54,0.9,0.65,793,0.5,47,0.7000000000000001
2020,1,4,8,30,-2.8000000000000003,1.32,0.016,0.62,0,0,0,0,4,-6.5,0,0,0,0,0.278,75.60000000000001,162.13,0.9,0.65,793,0.5,53,0.7000000000000001
2020,1,4,9,30,-3.4000000000000004,1.33,0.016,0.62,0,0,0,0,7,-6.7,0,0,0,0,0.279,78.21000000000001,151.34,0.9,0.65,793,0.5,60,0.8
2020,1,4,10,30,-4,1.33,0.015,0.62,0,0,0,0,7,-6.800000000000001,0,0,0,0,0.279,80.7,139.34,0.9,0.65,792,0.5,65,0.8
2020,1,4,11,30,-4.4,1.33,0.016,0.62,0,0,0,0,7,-7,0,0,0,0,0.278,82.22,127.10000000000001,0.9,0.65,792,0.4,68,0.8
2020,1,4,12,30,-4.800000000000001,1.32,0.016,0.62,0,0,0,0,7,-7.1000000000000005,0,0,0,0,0.278,83.89,114.96000000000001,0.9,0.65,793,0.4,72,0.8
2020,1,4,13,30,-5.2,1.31,0.016,0.62,0,0,0,0,7,-7.4,0,0,0,0,0.278,84.78,103.13,0.9,0.65,793,0.4,77,0.8
2020,1,4,14,30,-4.1000000000000005,1.31,0.016,0.62,4,46,3,2,7,-7.7,1,0,29,1,0.278,76.04,91.83,0.9,0.65,793,0.4,85,0.8
2020,1,4,15,30,-0.9,1.31,0.015,0.62,33,711,141,7,7,-5.800000000000001,86,18,100,89,0.278,69.33,81.28,0.9,0.65,794,0.4,93,1
2020,1,4,16,30,2.4000000000000004,1.32,0.015,0.62,48,915,329,0,4,-5.2,167,302,0,260,0.277,57.410000000000004,72.09,0.9,0.65,794,0.30000000000000004,105,1.3
2020,1,4,17,30,5.1000000000000005,1.31,0.015,0.62,56,993,481,0,3,-4.6000000000000005,204,502,0,419,0.277,49.49,64.66,0.9,0.65,794,0.30000000000000004,148,1.3
2020,1,4,18,30,7.2,1.25,0.016,0.62,62,1028,580,0,0,-4.5,130,846,0,557,0.278,43.25,59.71,0.89,0.65,793,0.30000000000000004,199,1.5
2020,1,4,19,30,8.4,1.25,0.016,0.62,63,1039,615,0,0,-4.6000000000000005,125,884,0,595,0.278,39.6,57.910000000000004,0.89,0.65,792,0.30000000000000004,221,1.8
2020,1,4,20,30,8.700000000000001,1.26,0.016,0.62,63,1027,583,0,0,-4.1000000000000005,116,885,0,565,0.279,40.050000000000004,59.550000000000004,0.9,0.65,792,0.30000000000000004,229,2
2020,1,4,21,30,7.7,1.19,0.018000000000000002,0.62,59,991,488,0,0,-3.3000000000000003,110,827,0,468,0.279,45.81,64.35,0.9,0.65,792,0.30000000000000004,234,1.7000000000000002
2020,1,4,22,30,4.800000000000001,1.2,0.018000000000000002,0.62,49,915,337,0,0,-0.5,55,889,0,334,0.278,68.36,71.68,0.89,0.65,792,0.30000000000000004,239,1.3
2020,1,4,23,30,1.3,1.21,0.017,0.62,34,735,152,4,0,-1.2000000000000002,62,477,54,138,0.276,83.21000000000001,80.8,0.89,0.65,792,0.30000000000000004,243,1.3
2020,1,5,0,30,-0.4,1.22,0.016,0.62,4,53,3,2,7,-4.1000000000000005,4,26,36,3,0.274,76.22,91.3,0.88,0.65,793,0.30000000000000004,250,1.4000000000000001
2020,1,5,1,30,-0.6000000000000001,1.24,0.015,0.62,0,0,0,0,7,-4.6000000000000005,0,0,0,0,0.272,74.14,102.56,0.88,0.65,793,0.30000000000000004,263,1.3
2020,1,5,2,30,-0.4,1.25,0.015,0.62,0,0,0,0,4,-4.9,0,0,0,0,0.271,71.38,114.37,0.88,0.65,793,0.30000000000000004,294,1.1
2020,1,5,3,30,-0.30000000000000004,1.26,0.016,0.62,0,0,0,0,0,-5.2,0,0,0,0,0.272,69.59,126.5,0.88,0.65,793,0.30000000000000004,169,1
2020,1,5,4,30,-0.1,1.27,0.016,0.62,0,0,0,0,0,-5.4,0,0,0,0,0.272,67.41,138.74,0.88,0.65,793,0.30000000000000004,34,1
