Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,447515,-,-,-,31.77,-106.5,0,1264,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2015,1,1,0,30,-0.8,1.21,0.098,0.61,0,0,0,0,7,-3.4000000000000004,0,0,0,0,0.267,82.8,94.18,0.97,0.2,873,1,99,5.2,0.0000,0.0000
2015,1,1,1,30,-1.4000000000000001,1.2,0.097,0.61,0,0,0,0,7,-3.6,0,0,0,0,0.269,84.75,106.08,0.97,0.2,872,1,98,5.5,0.0000,0.0000
2015,1,1,2,30,-1.8,1.2,0.088,0.61,0,0,0,0,4,-3.7,0,0,0,0,0.271,86.61,118.43,0.97,0.2,872,1,98,5.5,0.0000,0.0000
2015,1,1,3,30,-1.9000000000000001,1.19,0.084,0.61,0,0,0,0,1,-3.6,0,0,0,0,0.273,87.91,131.06,0.97,0.2,871,1,100,5.2,0.0000,0.0000
2015,1,1,4,30,-2,1.19,0.076,0.61,0,0,0,0,1,-3.5,0,0,0,0,0.276,89.79,143.8,0.96,0.2,871,1,103,5,0.0000,0.0000
2015,1,1,5,30,-1.9000000000000001,1.19,0.068,0.61,0,0,0,0,0,-3.2,0,0,0,0,0.278,90.55,156.36,0.96,0.2,870,1,107,4.9,0.0000,0.0000
2015,1,1,6,30,-1.7000000000000002,1.18,0.065,0.61,0,0,0,0,0,-2.9000000000000004,0,0,0,0,0.28,91.75,167.65,0.96,0.2,870,0.9,112,4.6000000000000005,0.0000,0.0000
2015,1,1,7,30,-1.7000000000000002,1.18,0.061,0.61,0,0,0,0,4,-2.5,0,0,0,0,0.28200000000000003,94.31,170.12,0.96,0.2,870,0.9,115,3.9000000000000004,0.0000,0.0000
2015,1,1,8,30,-1.6,1.17,0.057,0.61,0,0,0,0,4,-2.2,0,0,0,0,0.28400000000000003,95.33,160.12,0.96,0.2,870,0.8,120,3.2,0.0000,0.0000
2015,1,1,9,30,-1.6,1.17,0.059000000000000004,0.61,0,0,0,0,4,-2.1,0,0,0,0,0.28600000000000003,96.57000000000001,147.74,0.96,0.2,870,0.8,126,2.8000000000000003,0.0000,0.0000
2015,1,1,10,30,-1.6,1.16,0.058,0.61,0,0,0,0,7,-1.8,0,0,0,0,0.28700000000000003,98.27,135.01,0.96,0.2,870,0.8,131,2.7,0.0000,0.0000
2015,1,1,11,30,-1.6,1.1500000000000001,0.056,0.61,0,0,0,0,4,-1.7000000000000002,0,0,0,0,0.28800000000000003,99.63,122.32000000000001,0.96,0.2,870,0.8,129,2.4000000000000004,0.0000,0.0000
2015,1,1,12,30,-1.7000000000000002,1.1300000000000001,0.059000000000000004,0.61,0,0,0,0,4,-1.7000000000000002,0,0,0,0,0.289,100,109.86,0.96,0.2,871,0.8,119,2.2,0.0000,0.0000
2015,1,1,13,30,-1.6,1.12,0.061,0.61,0,0,0,0,1,-1.8,0,0,0,0,0.291,98.81,97.8,0.96,0.2,871,0.8,111,2.4000000000000004,0.0000,0.0000
2015,1,1,14,30,-0.6000000000000001,1.12,0.06,0.61,25,321,46,7,4,-1.8,22,0,7,22,0.292,91.42,86.17,0.96,0.2,871,0.8,114,2.9000000000000004,0.0000,0.0000
2015,1,1,15,30,1.2000000000000002,1.1300000000000001,0.063,0.61,57,695,227,0,4,-1.5,125,7,0,127,0.293,82.29,75.78,0.96,0.2,872,0.8,120,2.8000000000000003,6.1694,4.7345
2015,1,1,16,30,2.9000000000000004,1.1300000000000001,0.06,0.61,71,845,405,0,4,-1.3,245,88,0,279,0.293,73.82000000000001,66.7,0.96,0.2,872,0.8,124,2,14.6884,11.4158
2015,1,1,17,30,4.1000000000000005,1.1300000000000001,0.057,0.61,79,922,544,0,4,-1.1,317,145,0,390,0.293,68.92,59.68,0.96,0.2,872,0.7000000000000001,134,1.4000000000000001,21.5412,16.8274
2015,1,1,18,30,5,1.1300000000000001,0.057,0.61,83,951,621,0,8,-0.8,270,340,0,462,0.294,65.99,55.54,0.97,0.2,871,0.7000000000000001,168,1.4000000000000001,26.0783,20.4116
2015,1,1,19,30,5.800000000000001,1.1400000000000001,0.055,0.61,83,957,633,0,0,-0.7000000000000001,83,957,0,633,0.294,63.21,54.94,0.96,0.2,870,0.7000000000000001,216,1.7000000000000002,35.8312,28.0519
