Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,0,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,DNI,DHI,GHI,Clearsky GHI,Solar Zenith Angle,Relative Humidity,Wind Direction,Wind Speed
2008,1,1,0,30,9,25,419,419,25,57,57,85.5,56.83,48,2.8000000000000003
2008,1,1,1,30,7.9,0,0,0,0,0,0,96.03,62.82,52,2.8000000000000003
2008,1,1,2,30,7.4,0,0,0,0,0,0,107.13,66.59,53,2.8000000000000003
2008,1,1,3,30,7,0,0,0,0,0,0,118.7,69.21000000000001,52,2.9000000000000004
2008,1,1,4,30,6.6000000000000005,0,0,0,0,0,0,130.52,71.60000000000001,51,3.1
2008,1,1,5,30,6.300000000000001,0,0,0,0,0,0,142.29,73.66,51,3.2
2008,1,1,6,30,6,0,0,0,0,0,0,153.52,75.73,51,3.4000000000000004
2008,1,1,7,30,5.7,0,0,0,0,0,0,162.64000000000001,77.25,51,3.6
2008,1,1,8,30,5.5,0,0,0,0,0,0,164.82,78.14,52,3.8000000000000003
2008,1,1,9,30,5.2,0,0,0,0,0,0,157.88,79.68,53,4
2008,1,1,10,30,5,0,0,0,0,0,0,147.24,80.85000000000001,54,4.1000000000000005
2008,1,1,11,30,4.800000000000001,0,0,0,0,0,0,135.6,81.9,54,4.1000000000000005
2008,1,1,12,30,4.7,0,0,0,0,0,0,123.76,82.09,54,4.2
2008,1,1,13,30,4.800000000000001,0,0,0,0,0,0,112.05,81.23,54,4.2
2008,1,1,14,30,4.9,0,0,0,0,0,0,100.71000000000001,80.55,55,4.3
2008,1,1,15,30,5.300000000000001,0,0,0,0,0,0,89.49,78.42,56,4.4
2008,1,1,16,30,6.4,41,603,603,41,145,145,80.13,72.87,58,4.5
2008,1,1,17,30,8,58,778,778,58,301,301,71.8,65.32000000000001,61,4.4
2008,1,1,18,30,10.200000000000001,65,866,866,65,426,426,65.4,57.480000000000004,64,4.1000000000000005
2008,1,1,19,30,12.3,69,901,901,69,498,498,61.59,51.34,68,3.6
2008,1,1,20,30,13.700000000000001,70,907,907,70,512,512,60.870000000000005,46.26,70,3
2008,1,1,21,30,14.4,68,883,711,136,455,464,63.36,43,71,2.5
2008,1,1,22,30,14.100000000000001,61,829,306,173,284,362,68.7,43.94,70,2.1
2008,1,1,23,30,12.600000000000001,49,710,462,91,200,217,76.27,55.9,67,2
2008,1,2,0,30,10.8,26,403,13,41,42,58,85.37,61.9,65,2.2
2008,1,2,1,30,9.600000000000001,0,0,0,0,0,0,95.89,65.56,65,2.4000000000000004
2008,1,2,2,30,8.8,0,0,0,0,0,0,106.99000000000001,69.4,65,2.4000000000000004
2008,1,2,3,30,7.9,0,0,0,0,0,0,118.57000000000001,72.87,66,2.5
2008,1,2,4,30,7.2,0,0,0,0,0,0,130.38,73.64,66,2.7
2008,1,2,5,30,6.5,0,0,0,0,0,0,142.16,75.27,67,2.8000000000000003
2008,1,2,6,30,6.1000000000000005,0,0,0,0,0,0,153.39000000000001,76.53,68,2.7
2008,1,2,7,30,5.800000000000001,0,0,0,0,0,0,162.52,78.13,69,2.6
2008,1,2,8,30,5.7,0,0,0,0,0,0,164.77,79.17,70,2.6
2008,1,2,9,30,5.7,0,0,0,0,0,0,157.9,79.78,70,2.6
2008,1,2,10,30,5.800000000000001,0,0,0,0,0,0,147.28,79.32000000000001,69,2.6
2008,1,2,11,30,5.9,0,0,0,0,0,0,135.65,78.39,68,2.5
2008,1,2,12,30,6.1000000000000005,0,0,0,0,0,0,123.81,76.81,69,2.5
2008,1,2,13,30,6.1000000000000005,0,0,0,0,0,0,112.09,76.11,71,2.5
2008,1,2,14,30,6.1000000000000005,0,0,0,0,0,0,100.74000000000001,75.26,74,2.4000000000000004
2008,1,2,15,30,6.800000000000001,0,0,0,0,0,0,89.52,71.66,77,2.4000000000000004
2008,1,2,16,30,8.1,43,587,7,86,87,143,80.14,68.97,78,2.5
2008,1,2,17,30,9.4,60,766,477,122,271,300,71.79,61.88,78,2.4000000000000004
2008,1,2,18,30,10.600000000000001,69,851,692,121,410,424,65.36,58.45,83,2.1
2008,1,2,19,30,12,75,883,679,132,456,496,61.52,56.160000000000004,109,1.8
2008,1,2,20,30,13,77,882,403,237,433,507,60.78,57.4,145,1.8
2008,1,2,21,30,13.4,80,834,561,152,405,455,63.25,60.550000000000004,158,1.9000000000000001
2008,1,2,22,30,13.100000000000001,71,774,595,131,348,354,68.57000000000001,66.2,156,1.8
2008,1,2,23,30,12,57,644,208,121,171,211,76.13,78.5,149,1.7000000000000002
2008,1,3,0,30,10.600000000000001,28,331,3,33,34,56,85.24,85.65,142,1.8
2008,1,3,1,30,9.700000000000001,0,0,0,0,0,0,95.75,89.01,140,1.9000000000000001
2008,1,3,2,30,9.3,0,0,0,0,0,0,106.85000000000001,92.13,141,2.1
2008,1,3,3,30,9,0,0,0,0,0,0,118.43,94.72,143,2.3000000000000003
2008,1,3,4,30,9,0,0,0,0,0,0,130.24,95.46000000000001,144,2.5
2008,1,3,5,30,9.1,0,0,0,0,0,0,142.02,96.02,147,2.6
2008,1,3,6,30,9.1,0,0,0,0,0,0,153.25,97.43,151,2.6
2008,1,3,7,30,9.200000000000001,0,0,0,0,0,0,162.38,98.15,151,2.7
2008,1,3,8,30,9.200000000000001,0,0,0,0,0,0,164.70000000000002,99.38,152,2.7
2008,1,3,9,30,9.3,0,0,0,0,0,0,157.9,100,154,2.6
2008,1,3,10,30,9.3,0,0,0,0,0,0,147.31,100,156,2.7
2008,1,3,11,30,9.5,0,0,0,0,0,0,135.69,100,157,2.9000000000000004
2008,1,3,12,30,9.8,0,0,0,0,0,0,123.85000000000001,100,156,3.1
2008,1,3,13,30,10,0,0,0,0,0,0,112.13,99.74000000000001,159,3.4000000000000004
2008,1,3,14,30,10.3,0,0,0,0,0,0,100.78,97.99000000000001,162,3.8000000000000003
2008,1,3,15,30,10.9,0,0,0,0,0,0,89.55,94.71000000000001,164,4.3
2008,1,3,16,30,11.9,44,531,226,82,121,135,80.14,90.11,164,4.800000000000001
2008,1,3,17,30,12.700000000000001,62,708,158,160,209,284,71.77,87.15,166,5.4
2008,1,3,18,30,13.3,68,805,132,205,260,404,65.31,84.05,169,6
2008,1,3,19,30,13.5,71,841,1,80,81,473,61.45,82.18,172,6.6000000000000005
2008,1,3,20,30,13.4,72,846,2,116,117,486,60.68,82.75,174,6.7
2008,1,3,21,30,13.100000000000001,72,817,0,68,68,441,63.13,84.74,175,6.7
2008,1,3,22,30,12.700000000000001,68,741,1,63,64,340,68.44,87.05,174,6.5
2008,1,3,23,30,12.4,55,610,0,37,37,203,75.99,88.8,172,6.4
2008,1,4,0,30,12.100000000000001,28,321,0,11,11,55,85.10000000000001,90.58,171,6.300000000000001
2008,1,4,1,30,12,0,0,0,0,0,0,95.61,91.22,169,6.2
2008,1,4,2,30,12,0,0,0,0,0,0,106.71000000000001,91.23,167,6.300000000000001
2008,1,4,3,30,12,0,0,0,0,0,0,118.29,91.2,167,6.4
2008,1,4,4,30,12,0,0,0,0,0,0,130.1,91.33,166,6.5
2008,1,4,5,30,12.100000000000001,0,0,0,0,0,0,141.88,91.04,165,6.4
2008,1,4,6,30,12.100000000000001,0,0,0,0,0,0,153.1,91.35000000000001,163,6.4
2008,1,4,7,30,12.100000000000001,0,0,0,0,0,0,162.25,91.64,160,6.6000000000000005
2008,1,4,8,30,12.100000000000001,0,0,0,0,0,0,164.63,91.67,157,6.9
2008,1,4,9,30,12.100000000000001,0,0,0,0,0,0,157.91,91.31,156,7.300000000000001
2008,1,4,10,30,12.200000000000001,0,0,0,0,0,0,147.34,90.37,156,8.200000000000001
2008,1,4,11,30,12.4,0,0,0,0,0,0,135.73,89.19,159,9.3
2008,1,4,12,30,12.600000000000001,0,0,0,0,0,0,123.89,88.28,164,10.5
2008,1,4,13,30,13,0,0,0,0,0,0,112.17,87.61,169,11.700000000000001
2008,1,4,14,30,13.4,0,0,0,0,0,0,100.8,87.60000000000001,174,12.5
2008,1,4,15,30,13.8,0,0,0,0,0,0,89.57000000000001,87.98,181,12.8
2008,1,4,16,30,14.100000000000001,54,397,0,15,15,122,80.14,88.81,189,12.600000000000001
2008,1,4,17,30,14.200000000000001,80,593,0,19,19,266,71.74,90.03,200,11.8
2008,1,4,18,30,14.100000000000001,99,673,0,39,39,381,65.26,91.57000000000001,215,10.200000000000001
2008,1,4,19,30,13.700000000000001,111,708,0,31,31,450,61.370000000000005,93.72,230,8.3
2008,1,4,20,30,13.3,114,719,0,62,62,467,60.57,93.19,240,6.9
2008,1,4,21,30,12.8,123,655,1,90,90,420,63,90.87,242,6.300000000000001
2008,1,4,22,30,12.3,106,602,0,14,14,328,68.3,87.13,243,5.800000000000001
2008,1,4,23,30,11.8,79,481,0,12,12,197,75.85000000000001,85.75,244,5.5
2008,1,5,0,30,11.3,36,204,0,15,15,54,84.96000000000001,85.4,246,5.300000000000001
2008,1,5,1,30,10.8,0,0,0,0,0,0,95.46000000000001,84.96000000000001,247,5.1000000000000005
2008,1,5,2,30,10.4,0,0,0,0,0,0,106.56,85.05,246,4.800000000000001
2008,1,5,3,30,10.200000000000001,0,0,0,0,0,0,118.14,84.55,246,4.7
2008,1,5,4,30,10.100000000000001,0,0,0,0,0,0,129.96,82.67,245,4.800000000000001
2008,1,5,5,30,9.8,0,0,0,0,0,0,141.73,81.33,243,4.6000000000000005
2008,1,5,6,30,9.600000000000001,0,0,0,0,0,0,152.95000000000002,80.21000000000001,241,4.4
2008,1,5,7,30,9.4,0,0,0,0,0,0,162.1,80.3,240,4.1000000000000005
2008,1,5,8,30,9.200000000000001,0,0,0,0,0,0,164.55,80.96000000000001,240,3.8000000000000003
2008,1,5,9,30,9.1,0,0,0,0,0,0,157.9,81.62,239,3.4000000000000004
2008,1,5,10,30,9,0,0,0,0,0,0,147.37,82.87,234,3.1
2008,1,5,11,30,8.9,0,0,0,0,0,0,135.77,84.73,226,2.9000000000000004
2008,1,5,12,30,8.9,0,0,0,0,0,0,123.93,86.42,217,2.8000000000000003
2008,1,5,13,30,8.8,0,0,0,0,0,0,112.2,89.06,209,2.9000000000000004
2008,1,5,14,30,8.9,0,0,0,0,0,0,100.82000000000001,90.36,204,3.2
2008,1,5,15,30,9.600000000000001,0,0,0,0,0,0,89.56,88.01,202,3.7
2008,1,5,16,30,10.700000000000001,59,402,8,72,74,128,80.13,86.24,200,4.2
2008,1,5,17,30,11.3,82,637,10,107,111,282,71.71000000000001,85.58,201,5
2008,1,5,18,30,11.700000000000001,79,792,0,45,45,411,65.2,82.08,204,5.7
2008,1,5,19,30,11.8,86,830,0,44,44,484,61.28,80.54,204,6.1000000000000005
2008,1,5,20,30,11.700000000000001,88,825,0,48,48,495,60.46,81.91,206,6.5
2008,1,5,21,30,11.5,90,784,1,83,83,448,62.870000000000005,85.01,216,6.4
2008,1,5,22,30,11.3,87,695,0,7,7,346,68.15,87.84,228,5.7
2008,1,5,23,30,11,67,567,33,113,121,208,75.7,91.22,237,4.800000000000001
2008,1,6,0,30,10.600000000000001,33,275,0,30,30,58,84.81,93.27,247,4
2008,1,6,1,30,10,0,0,0,0,0,0,95.31,94.23,257,3.4000000000000004
2008,1,6,2,30,9.5,0,0,0,0,0,0,106.42,93.02,262,2.8000000000000003
2008,1,6,3,30,8.9,0,0,0,0,0,0,118,92.48,260,2.6
