Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,0,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,DNI,DHI,GHI,Clearsky GHI,Solar Zenith Angle,Relative Humidity,Wind Direction,Wind Speed
2023,1,1,0,30,11.200000000000001,26,369,0,17,17,55,85.47,86.17,343,6.2
2023,1,1,1,30,10.8,0,0,0,0,0,0,95.99000000000001,83.67,332,6
2023,1,1,2,30,10.8,0,0,0,0,0,0,107.08,82.86,322,5.7
2023,1,1,3,30,11,0,0,0,0,0,0,118.66,85.93,317,5.300000000000001
2023,1,1,4,30,11.100000000000001,0,0,0,0,0,0,130.47,88.02,318,5.1000000000000005
2023,1,1,5,30,10.9,0,0,0,0,0,0,142.24,88.37,318,5
2023,1,1,6,30,10.600000000000001,0,0,0,0,0,0,153.47,88.71000000000001,318,5
2023,1,1,7,30,10.3,0,0,0,0,0,0,162.59,89.57000000000001,320,4.9
2023,1,1,8,30,10,0,0,0,0,0,0,164.79,89.62,322,4.7
2023,1,1,9,30,9.700000000000001,0,0,0,0,0,0,157.88,89.3,323,4.6000000000000005
2023,1,1,10,30,9.5,0,0,0,0,0,0,147.25,88.67,322,4.6000000000000005
2023,1,1,11,30,9.3,0,0,0,0,0,0,135.61,88.41,321,4.800000000000001
2023,1,1,12,30,9.1,0,0,0,0,0,0,123.77,88.97,320,4.800000000000001
2023,1,1,13,30,8.8,0,0,0,0,0,0,112.06,90.65,321,4.6000000000000005
2023,1,1,14,30,8.5,0,0,0,0,0,0,100.72,91.52,323,4.3
2023,1,1,15,30,9.1,10,135,135,10,11,11,89.52,86.11,323,4.4
2023,1,1,16,30,10.4,35,670,670,35,150,150,80.14,81.41,323,4.5
2023,1,1,17,30,11.700000000000001,48,837,837,48,309,309,71.8,76.12,329,4.7
2023,1,1,18,30,12.9,56,907,907,56,434,434,65.39,66.12,338,4.9
2023,1,1,19,30,13.600000000000001,58,943,943,58,507,507,61.57,57.870000000000005,344,4.800000000000001
2023,1,1,20,30,14,61,944,944,61,521,521,60.85,54.18,349,4.6000000000000005
2023,1,1,21,30,14.100000000000001,62,917,917,62,474,474,63.33,53.27,352,4.3
2023,1,1,22,30,13.8,57,862,775,74,356,371,68.67,55.75,351,3.8000000000000003
2023,1,1,23,30,12.700000000000001,48,735,735,48,223,223,76.23,63.58,345,3.1
2023,1,2,0,30,11.200000000000001,28,411,308,32,57,61,85.33,73.72,337,2.8000000000000003
2023,1,2,1,30,10.4,0,0,0,0,0,0,95.85000000000001,76.94,334,2.8000000000000003
