Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,0,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,DNI,DHI,GHI,Clearsky GHI,Solar Zenith Angle,Relative Humidity,Wind Direction,Wind Speed
2015,1,1,0,30,8.5,23,464,464,23,59,59,85.46000000000001,63.72,346,2.5
2015,1,1,1,30,7.7,0,0,0,0,0,0,95.99000000000001,65.07000000000001,334,2.5
2015,1,1,2,30,7.6000000000000005,0,0,0,0,0,0,107.09,66.43,325,2.6
2015,1,1,3,30,7.6000000000000005,0,0,0,0,0,0,118.66,68.47,320,2.6
2015,1,1,4,30,7.6000000000000005,0,0,0,0,0,0,130.48,71.5,321,2.6
2015,1,1,5,30,7.7,0,0,0,0,0,0,142.26,74.01,329,2.5
2015,1,1,6,30,7.7,0,0,0,0,0,0,153.48,75.61,343,2.3000000000000003
2015,1,1,7,30,7.4,0,0,0,0,0,0,162.6,76.73,179,2.2
2015,1,1,8,30,6.7,0,0,0,0,0,0,164.8,78.58,15,2.1
2015,1,1,9,30,5.7,0,0,0,0,0,0,157.88,80.92,29,2.3000000000000003
2015,1,1,10,30,4.5,0,0,0,0,0,0,147.24,81.99,38,2.5
2015,1,1,11,30,3.7,0,0,0,0,0,0,135.61,81.24,43,2.7
2015,1,1,12,30,3.2,0,0,0,0,0,0,123.76,79.65,45,2.7
2015,1,1,13,30,2.9000000000000004,0,0,0,0,0,0,112.05,78.62,46,2.6
2015,1,1,14,30,2.8000000000000003,0,0,0,0,0,0,100.71000000000001,77.74,46,2.5
2015,1,1,15,30,3.8000000000000003,0,0,0,0,0,0,89.49,72.28,46,2.5
2015,1,1,16,30,5.7,35,676,676,35,151,151,80.13,68.41,48,2.7
2015,1,1,17,30,7.300000000000001,48,841,841,48,311,311,71.79,59.21,51,2.7
2015,1,1,18,30,8.8,56,911,911,56,436,436,65.38,53.27,51,2.7
2015,1,1,19,30,10.100000000000001,60,943,943,60,509,509,61.56,45.95,50,2.7
2015,1,1,20,30,10.700000000000001,61,948,948,61,523,523,60.84,42.35,50,2.8000000000000003
2015,1,1,21,30,11,60,925,925,60,475,475,63.33,42.13,50,2.8000000000000003
2015,1,1,22,30,10.8,55,872,872,55,372,372,68.66,44.14,51,2.7
2015,1,1,23,30,9.600000000000001,44,749,749,44,222,222,76.23,52.43,54,2.4000000000000004
2015,1,2,0,30,8,23,465,465,23,61,61,85.33,63.620000000000005,59,2.4000000000000004
2015,1,2,1,30,7.1000000000000005,0,0,0,0,0,0,95.85000000000001,60.550000000000004,64,2.5
2015,1,2,2,30,6.7,0,0,0,0,0,0,106.95,60.6,69,2.5
2015,1,2,3,30,6.4,0,0,0,0,0,0,118.53,60.43,72,2.4000000000000004
2015,1,2,4,30,6.2,0,0,0,0,0,0,130.34,59.99,73,2.3000000000000003
2015,1,2,5,30,6.1000000000000005,0,0,0,0,0,0,142.12,59.27,74,2.2
2015,1,2,6,30,5.9,0,0,0,0,0,0,153.35,59.660000000000004,76,2.1
2015,1,2,7,30,5.7,0,0,0,0,0,0,162.48,60.74,79,2.1
2015,1,2,8,30,5.4,0,0,0,0,0,0,164.74,62.5,82,2.2
2015,1,2,9,30,5.1000000000000005,0,0,0,0,0,0,157.89000000000001,64.18,83,2.2
2015,1,2,10,30,4.9,0,0,0,0,0,0,147.28,65.1,83,2.1
2015,1,2,11,30,4.800000000000001,0,0,0,0,0,0,135.65,65.37,82,2
2015,1,2,12,30,4.7,0,0,0,0,0,0,123.81,65.84,80,2
2015,1,2,13,30,4.6000000000000005,0,0,0,0,0,0,112.10000000000001,66.46000000000001,76,1.9000000000000001
2015,1,2,14,30,4.5,0,0,0,0,0,0,100.74000000000001,67.1,71,1.8
2015,1,2,15,30,5.1000000000000005,0,0,0,0,0,0,89.51,65.45,66,1.7000000000000002
2015,1,2,16,30,6.5,42,595,595,42,144,144,80.13,67.55,66,2
2015,1,2,17,30,7.9,58,774,774,58,300,300,71.77,60.88,69,2.2
2015,1,2,18,30,9.3,66,858,858,66,424,424,65.34,56.76,73,2.3000000000000003
2015,1,2,19,30,10.3,69,898,898,69,498,498,61.49,54.46,72,2.2
2015,1,2,20,30,10.9,68,908,908,68,512,512,60.74,53.9,65,1.9000000000000001
2015,1,2,21,30,11.200000000000001,68,879,879,68,465,465,63.21,53.7,53,1.7000000000000002
2015,1,2,22,30,11.100000000000001,61,825,825,61,363,363,68.53,54.800000000000004,42,1.6
