Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,247933,-,-,-,40.85,-115.78,0,1602,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2012,1,1,0,30,-1.2000000000000002,0.88,0.024,0.64,0,0,0,0,4,-14.9,0,0,0,0,0.321,34.59,91.67,0.92,0.2,843,0.5,155,0.9
2012,1,1,1,30,-1.7000000000000002,0.91,0.024,0.64,0,0,0,0,4,-15.5,0,0,0,0,0.32,34.06,101.95,0.92,0.2,843,0.5,135,1
2012,1,1,2,30,-2.3000000000000003,0.9400000000000001,0.025,0.64,0,0,0,0,4,-14,0,0,0,0,0.318,40.27,112.85000000000001,0.92,0.2,843,0.5,133,1.1
2012,1,1,3,30,-2.5,0.96,0.023,0.64,0,0,0,0,1,-13.700000000000001,0,0,0,0,0.316,42.03,124.09,0.92,0.2,843,0.5,135,1.1
2012,1,1,4,30,-2.4000000000000004,0.99,0.026000000000000002,0.64,0,0,0,0,1,-13.5,0,0,0,0,0.314,42.21,135.41,0.92,0.2,844,0.5,141,1.1
2012,1,1,5,30,-2.5,1.01,0.024,0.64,0,0,0,0,4,-13.4,0,0,0,0,0.312,43.01,146.37,0.92,0.2,844,0.5,151,1.1
2012,1,1,6,30,-2.5,1.01,0.021,0.64,0,0,0,0,1,-13.4,0,0,0,0,0.31,43.04,156.04,0.91,0.2,844,0.5,162,1.1
2012,1,1,7,30,-2.4000000000000004,1.02,0.021,0.64,0,0,0,0,1,-13.3,0,0,0,0,0.308,42.92,161.86,0.91,0.2,844,0.6000000000000001,169,1
2012,1,1,8,30,-2.3000000000000003,1.05,0.022,0.64,0,0,0,0,1,-13.3,0,0,0,0,0.308,42.79,159.96,0.91,0.2,844,0.6000000000000001,173,1
2012,1,1,9,30,-2.2,1.07,0.023,0.64,0,0,0,0,1,-13.200000000000001,0,0,0,0,0.309,42.730000000000004,151.9,0.92,0.2,845,0.7000000000000001,175,1.1
2012,1,1,10,30,-2,1.1,0.024,0.64,0,0,0,0,1,-13.5,0,0,0,0,0.31,41.09,141.45000000000002,0.92,0.2,845,0.7000000000000001,176,1.1
2012,1,1,11,30,-1.9000000000000001,1.12,0.025,0.64,0,0,0,0,1,-14,0,0,0,0,0.311,39.01,130.26,0.92,0.2,845,0.7000000000000001,171,1.1
2012,1,1,12,30,-2,1.1300000000000001,0.025,0.64,0,0,0,0,1,-14.200000000000001,0,0,0,0,0.312,38.63,118.93,0.92,0.2,845,0.7000000000000001,162,1.2000000000000002
2012,1,1,13,30,-2.1,1.1400000000000001,0.024,0.64,0,0,0,0,1,-14.4,0,0,0,0,0.313,38.44,107.8,0.92,0.2,845,0.7000000000000001,154,1.2000000000000002
2012,1,1,14,30,-2,1.1400000000000001,0.022,0.64,0,0,0,0,1,-14.9,0,0,0,0,0.314,36.46,97.14,0.91,0.2,845,0.7000000000000001,139,1.2000000000000002
2012,1,1,15,30,-0.8,1.1400000000000001,0.021,0.64,17,391,38,0,1,-14.4,17,391,0,38,0.313,34.81,87.04,0.91,0.2,846,0.7000000000000001,123,1.4000000000000001
2012,1,1,16,30,1.5,1.1400000000000001,0.02,0.64,37,737,186,0,0,-13.200000000000001,37,737,0,186,0.312,32.65,78.4,0.91,0.2,847,0.7000000000000001,113,2
2012,1,1,17,30,3.7,1.1500000000000001,0.021,0.64,48,863,325,0,0,-15.100000000000001,48,863,0,325,0.31,23.89,71.26,0.91,0.2,847,0.7000000000000001,109,2.3000000000000003
2012,1,1,18,30,6.1000000000000005,1.1400000000000001,0.021,0.64,53,921,424,0,0,-13.700000000000001,53,921,0,424,0.307,22.66,66.25,0.91,0.2,847,0.7000000000000001,120,2.3000000000000003
2012,1,1,19,30,7.9,1.12,0.022,0.64,56,941,469,0,0,-15.8,56,941,0,469,0.304,16.92,63.940000000000005,0.92,0.2,846,0.7000000000000001,132,2.3000000000000003
2012,1,1,20,30,8.5,1.12,0.023,0.64,56,933,456,0,0,-15.5,56,933,0,456,0.302,16.64,64.61,0.92,0.2,846,0.7000000000000001,128,2.3000000000000003
2012,1,1,21,30,8.200000000000001,1.05,0.024,0.64,53,896,386,1,0,-14.5,53,896,1,386,0.301,18.42,68.18,0.92,0.2,846,0.7000000000000001,120,1.9000000000000001
2012,1,1,22,30,6.1000000000000005,1.06,0.024,0.64,46,812,267,0,1,-9.200000000000001,46,812,0,267,0.301,32.34,74.21000000000001,0.92,0.2,846,0.7000000000000001,108,1.4000000000000001
2012,1,1,23,30,3,1.07,0.023,0.64,31,621,117,0,0,-8.5,31,621,0,117,0.301,42.49,82.11,0.91,0.2,846,0.7000000000000001,99,1.5
