Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137846,-,-,-,40.57,-122.38,0,161,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2008,1,1,0,30,3.5,0.84,0.042,0.67,20,278,34,7,4,1.5,21,0,7,21,0.28400000000000003,86.75,87.02,0.93,0.12,1004,1,325,0.7000000000000001
2008,1,1,1,30,2.3000000000000003,0.87,0.042,0.67,0,0,0,0,7,0.30000000000000004,0,0,0,0,0.28300000000000003,86.61,97.22,0.93,0.12,1004,1,332,0.8
2008,1,1,2,30,1.7000000000000002,0.9,0.041,0.67,0,0,0,0,4,-0.5,0,0,0,0,0.28300000000000003,85.43,107.92,0.93,0.12,1004,1,335,0.8
2008,1,1,3,30,1.3,0.93,0.041,0.67,0,0,0,0,0,-1.3,0,0,0,0,0.28300000000000003,83,119.09,0.93,0.12,1004,1,335,0.8
2008,1,1,4,30,0.9,0.96,0.04,0.67,0,0,0,0,4,-2.1,0,0,0,0,0.28300000000000003,80.4,130.46,0.93,0.12,1004,0.9,334,0.8
2008,1,1,5,30,0.8,0.99,0.038,0.67,0,0,0,0,7,-3,0,0,0,0,0.28300000000000003,75.92,141.70000000000002,0.93,0.12,1004,0.9,333,0.7000000000000001
2008,1,1,6,30,0.7000000000000001,1.01,0.037,0.67,0,0,0,0,7,-3.8000000000000003,0,0,0,0,0.28300000000000003,71.99,152.20000000000002,0.93,0.12,1003,0.9,337,0.7000000000000001
2008,1,1,7,30,0.7000000000000001,1.03,0.037,0.67,0,0,0,0,7,-4.4,0,0,0,0,0.28200000000000003,68.44,160.3,0.93,0.12,1003,0.9,344,0.6000000000000001
2008,1,1,8,30,0.9,1.04,0.037,0.67,0,0,0,0,7,-4.3,0,0,0,0,0.28200000000000003,67.97,162.1,0.93,0.12,1003,0.8,347,0.6000000000000001
2008,1,1,9,30,0.7000000000000001,1.04,0.037,0.67,0,0,0,1,7,-4.5,0,0,1,0,0.28200000000000003,68.22,156.1,0.93,0.12,1003,0.8,349,0.6000000000000001
