Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,177859,-,-,-,39.53,-119.82,0,1404,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2021,1,1,0,30,0.7000000000000001,1.08,0.024,0.65,17,267,26,0,0,-4.800000000000001,17,267,0,26,0.316,66.49,87.98,0.91,0.15,870,0.5,65,0.7000000000000001
2021,1,1,1,30,-0.1,1.1300000000000001,0.023,0.65,0,0,0,0,7,-5.6000000000000005,0,0,0,0,0.314,66.56,98.5,0.91,0.15,871,0.5,78,0.8
2021,1,1,2,30,-0.4,1.16,0.022,0.65,0,0,0,0,0,-5.7,0,0,0,0,0.311,67.58,109.45,0.91,0.15,871,0.5,91,0.8
2021,1,1,3,30,-0.7000000000000001,1.2,0.021,0.65,0,0,0,0,0,-5.6000000000000005,0,0,0,0,0.31,69.38,120.83,0.91,0.15,871,0.5,104,0.8
2021,1,1,4,30,-0.9,1.25,0.019,0.65,0,0,0,0,0,-5.5,0,0,0,0,0.308,70.81,132.37,0.9,0.15,871,0.5,115,0.8
2021,1,1,5,30,-1.1,1.28,0.017,0.65,0,0,0,0,0,-5.5,0,0,0,0,0.306,71.93,143.76,0.89,0.15,870,0.5,122,0.7000000000000001
2021,1,1,6,30,-1.3,1.3,0.016,0.65,0,0,0,0,0,-5.7,0,0,0,0,0.304,72.25,154.3,0.89,0.15,870,0.5,126,0.7000000000000001
2021,1,1,7,30,-1.6,1.32,0.015,0.65,0,0,0,0,0,-5.800000000000001,0,0,0,0,0.303,73,162.03,0.89,0.15,870,0.6000000000000001,129,0.7000000000000001
2021,1,1,8,30,-2.1,1.34,0.014,0.65,0,0,0,0,0,-6,0,0,0,0,0.302,74.92,162.46,0.89,0.15,870,0.6000000000000001,131,0.8
2021,1,1,9,30,-2.7,1.34,0.013000000000000001,0.65,0,0,0,0,0,-6.1000000000000005,0,0,0,0,0.303,77.3,155.20000000000002,0.89,0.15,870,0.6000000000000001,134,0.9
2021,1,1,10,30,-3.3000000000000003,1.34,0.012,0.65,0,0,0,0,0,-6.300000000000001,0,0,0,0,0.303,79.49,144.8,0.89,0.15,870,0.6000000000000001,135,0.9
2021,1,1,11,30,-3.7,1.35,0.012,0.65,0,0,0,0,0,-6.6000000000000005,0,0,0,0,0.303,80.34,133.45,0.89,0.15,870,0.6000000000000001,136,0.9
2021,1,1,12,30,-4.1000000000000005,1.36,0.011,0.65,0,0,0,0,0,-6.7,0,0,0,0,0.303,81.85000000000001,121.9,0.89,0.15,870,0.7000000000000001,138,0.9
2021,1,1,13,30,-4.4,1.37,0.011,0.65,0,0,0,0,0,-6.9,0,0,0,0,0.302,82.38,110.49000000000001,0.89,0.15,870,0.7000000000000001,140,0.9
2021,1,1,14,30,-4.3,1.37,0.011,0.65,0,0,0,0,0,-7.1000000000000005,0,0,0,0,0.301,80.64,99.48,0.9,0.15,870,0.8,142,0.9
2021,1,1,15,30,-2.8000000000000003,1.36,0.012,0.65,12,216,17,0,0,-7.1000000000000005,12,187,7,16,0.299,72.01,88.8,0.91,0.15,870,0.8,146,1.1
2021,1,1,16,30,-0.2,1.3800000000000001,0.012,0.65,31,707,157,0,0,-6.4,31,707,0,157,0.297,63.120000000000005,79.74,0.9,0.15,870,0.9,149,1.7000000000000002
2021,1,1,17,30,2.3000000000000003,1.41,0.011,0.65,44,844,306,0,0,-5.9,44,844,0,306,0.295,54.620000000000005,71.92,0.91,0.15,870,0.9,149,2.1
2021,1,1,18,30,4.5,0.89,0.027,0.65,57,890,417,4,0,-5.6000000000000005,114,629,57,369,0.293,47.83,66.11,0.93,0.15,870,1,149,2.1
2021,1,1,19,30,6,0.9400000000000001,0.029,0.65,61,917,478,0,7,-5.7,206,333,7,358,0.291,42.69,62.92,0.93,0.15,869,1,154,2
2021,1,1,20,30,7,0.9500000000000001,0.031,0.65,61,917,481,0,7,-5.9,179,423,0,373,0.29,39.51,62.76,0.93,0.15,868,1,164,1.7000000000000002
2021,1,1,21,30,7.1000000000000005,0.9500000000000001,0.032,0.65,59,894,428,0,7,-5.9,184,299,0,307,0.291,39.1,65.65,0.93,0.15,868,0.9,172,1.4000000000000001
