Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323704,-,-,-,33.49,-112.06,0,343,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2008,1,1,0,30,9.4,1,0.035,0.62,0,0,0,0,0,-2.3000000000000003,0,0,0,0,0.275,43.980000000000004,90.18,0.88,0.18,977,0.4,52,1.8
2008,1,1,1,30,7.800000000000001,1.04,0.032,0.62,0,0,0,0,0,-4,0,0,0,0,0.274,43.17,102.22,0.88,0.18,978,0.4,54,2.2
2008,1,1,2,30,6.800000000000001,1.06,0.03,0.62,0,0,0,0,0,-5.5,0,0,0,0,0.273,41.24,114.23,0.88,0.18,979,0.30000000000000004,56,2.8000000000000003
2008,1,1,3,30,6,1.06,0.028,0.62,0,0,0,0,0,-7.2,0,0,0,0,0.273,38.24,126.57000000000001,0.88,0.18,979,0.30000000000000004,57,3.3000000000000003
2008,1,1,4,30,4.9,1.04,0.028,0.62,0,0,0,0,0,-8.4,0,0,0,0,0.272,37.550000000000004,139.06,0.88,0.18,980,0.30000000000000004,55,3.3000000000000003
2008,1,1,5,30,3.7,1.05,0.027,0.62,0,0,0,0,0,-8.6,0,0,0,0,0.272,40.36,151.43,0.88,0.18,980,0.30000000000000004,52,2.9000000000000004
2008,1,1,6,30,3,1.08,0.027,0.62,0,0,0,0,0,-8.8,0,0,0,0,0.272,41.6,162.95000000000002,0.88,0.18,980,0.30000000000000004,50,3.1
2008,1,1,7,30,2.6,1.11,0.026000000000000002,0.62,0,0,0,0,0,-9.600000000000001,0,0,0,0,0.272,40.300000000000004,169.55,0.88,0.18,980,0.2,49,3.5
2008,1,1,8,30,2.3000000000000003,1.1400000000000001,0.025,0.62,0,0,0,0,0,-10.3,0,0,0,0,0.273,38.79,163.44,0.88,0.18,980,0.2,50,4
2008,1,1,9,30,2.3000000000000003,1.1400000000000001,0.026000000000000002,0.62,0,0,0,1,0,-11,0,0,1,0,0.274,36.75,152.02,0.88,0.18,980,0.2,51,4.4
