Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,348311,-,-,-,32.25,-110.94,0,741,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2017,1,1,0,30,12,1.12,0.058,0.62,0,0,0,0,3,7.2,0,0,0,0,0.293,72.43,90.93,0.9500000000000001,0.2,927,1.7000000000000002,289,0.8
2017,1,1,1,30,11.5,1.1300000000000001,0.057,0.62,0,0,0,0,3,7.1000000000000005,0,0,0,0,0.293,74.2,102.59,0.9500000000000001,0.2,927,1.6,218,0.7000000000000001
2017,1,1,2,30,10.9,1.1500000000000001,0.054,0.62,0,0,0,0,4,6.9,0,0,0,0,0.292,76.54,114.77,0.9500000000000001,0.2,927,1.6,143,0.8
2017,1,1,3,30,10.3,1.18,0.048,0.62,0,0,0,0,4,6.800000000000001,0,0,0,0,0.293,78.89,127.28,0.9400000000000001,0.2,927,1.6,148,1
2017,1,1,4,30,9.8,1.2,0.043000000000000003,0.62,0,0,0,0,4,6.7,0,0,0,0,0.293,80.87,139.94,0.9400000000000001,0.2,927,1.5,157,1.2000000000000002
2017,1,1,5,30,9.600000000000001,1.21,0.04,0.62,0,0,0,0,4,6.6000000000000005,0,0,0,0,0.293,81.68,152.52,0.9400000000000001,0.2,926,1.5,166,1.4000000000000001
2017,1,1,6,30,9.5,1.21,0.036000000000000004,0.62,0,0,0,0,4,6.7,0,0,0,0,0.292,82.49,164.3,0.9400000000000001,0.2,926,1.5,173,1.6
2017,1,1,7,30,9.4,1.2,0.032,0.62,0,0,0,0,4,6.7,0,0,0,0,0.291,83.34,170.70000000000002,0.93,0.2,926,1.5,180,1.9000000000000001
2017,1,1,8,30,9.3,1.19,0.029,0.62,0,0,0,0,1,6.800000000000001,0,0,0,0,0.291,84.43,163.34,0.93,0.2,925,1.5,182,2.1
2017,1,1,9,30,9.200000000000001,1.18,0.027,0.62,0,0,0,0,4,6.9,0,0,0,0,0.291,85.73,151.41,0.92,0.2,925,1.4000000000000001,184,2.4000000000000004
2017,1,1,10,30,9.200000000000001,1.17,0.026000000000000002,0.62,0,0,0,0,4,7,0,0,0,0,0.292,86.36,138.81,0.93,0.2,924,1.4000000000000001,187,2.8000000000000003
2017,1,1,11,30,9,1.1500000000000001,0.024,0.62,0,0,0,0,4,7.1000000000000005,0,0,0,0,0.293,87.96000000000001,126.15,0.93,0.2,924,1.5,188,2.8000000000000003
2017,1,1,12,30,8.700000000000001,1.12,0.024,0.62,0,0,0,0,4,7,0,0,0,0,0.292,89.24,113.66,0.93,0.2,923,1.5,187,2.6
2017,1,1,13,30,9,1.1,0.024,0.62,0,0,0,0,4,7,0,0,0,0,0.293,87.22,101.51,0.9400000000000001,0.2,923,1.6,190,2.8000000000000003
2017,1,1,14,30,10,1.07,0.026000000000000002,0.62,0,0,0,7,8,7.2,0,0,7,0,0.294,82.63,89.47,0.9400000000000001,0.2,923,1.6,194,3.5
2017,1,1,15,30,11,1.07,0.028,0.62,40,647,163,7,8,7.7,66,6,7,67,0.297,80.09,79.05,0.9400000000000001,0.2,923,1.6,199,4.3
2017,1,1,16,30,11.4,1.06,0.028,0.62,55,819,341,0,8,7.5,21,650,0,248,0.299,76.86,69.56,0.9400000000000001,0.2,923,1.6,217,4.7
2017,1,1,17,30,11.100000000000001,1.01,0.028,0.62,63,897,486,0,8,6.6000000000000005,23,0,0,23,0.3,74.02,61.89,0.9500000000000001,0.2,923,1.6,243,5
2017,1,1,18,30,10.200000000000001,0.85,0.1,0.62,103,842,564,0,8,5.6000000000000005,156,4,0,158,0.299,73.10000000000001,56.85,0.97,0.2,923,1.6,254,5.1000000000000005
2017,1,1,19,30,9.9,0.89,0.09,0.62,100,870,598,0,8,4.5,259,371,0,471,0.296,69.10000000000001,55.160000000000004,0.96,0.2,923,1.5,254,4.800000000000001
2017,1,1,20,30,10.3,0.96,0.067,0.62,88,892,571,0,7,3.3000000000000003,193,518,0,474,0.294,61.9,57.13,0.9500000000000001,0.2,923,1.3,253,4.4
2017,1,1,21,30,10.9,1.06,0.044,0.62,71,884,480,7,3,2.3000000000000003,274,171,7,353,0.294,55.18,62.410000000000004,0.9400000000000001,0.2,924,1.2000000000000002,257,4.4
