Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,348311,-,-,-,32.25,-110.94,0,741,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2009,1,1,0,30,14.700000000000001,1.24,0.031,0.62,0,0,0,0,0,0.1,0,0,0,0,0.28200000000000003,36.86,90.94,0.88,0.19,931,0.7000000000000001,14,1.3
2009,1,1,1,30,13.3,1.24,0.031,0.62,0,0,0,0,0,-0.5,0,0,0,0,0.28200000000000003,38.76,102.59,0.88,0.19,931,0.7000000000000001,34,1.3
2009,1,1,2,30,12.5,1.24,0.032,0.62,0,0,0,0,0,-0.9,0,0,0,0,0.28300000000000003,39.550000000000004,114.78,0.88,0.19,931,0.7000000000000001,55,1.2000000000000002
2009,1,1,3,30,11.8,1.24,0.032,0.62,0,0,0,0,0,-1.3,0,0,0,0,0.28200000000000003,40.08,127.29,0.88,0.19,931,0.7000000000000001,80,1.1
2009,1,1,4,30,11.100000000000001,1.24,0.033,0.62,0,0,0,0,0,-1.7000000000000002,0,0,0,0,0.281,41,139.95000000000002,0.88,0.19,931,0.7000000000000001,105,1.1
2009,1,1,5,30,10.4,1.24,0.034,0.62,0,0,0,0,0,-1.9000000000000001,0,0,0,0,0.281,42.18,152.52,0.88,0.19,932,0.7000000000000001,122,1.1
2009,1,1,6,30,9.600000000000001,1.25,0.033,0.62,0,0,0,0,0,-2.1,0,0,0,0,0.281,43.9,164.31,0.88,0.19,931,0.7000000000000001,130,1.2000000000000002
2009,1,1,7,30,9,1.25,0.033,0.62,0,0,0,0,0,-2.4000000000000004,0,0,0,0,0.281,44.86,170.71,0.88,0.19,931,0.7000000000000001,132,1.3
2009,1,1,8,30,8.5,1.25,0.032,0.62,0,0,0,1,0,-2.6,0,0,1,0,0.28,45.61,163.34,0.87,0.19,931,0.7000000000000001,132,1.4000000000000001
2009,1,1,9,30,8,1.25,0.031,0.62,0,0,0,1,0,-2.8000000000000003,0,0,1,0,0.28,46.42,151.42000000000002,0.87,0.19,931,0.7000000000000001,130,1.5
2009,1,1,10,30,7.4,1.25,0.03,0.62,0,0,0,1,0,-3,0,0,1,0,0.28,47.81,138.81,0.87,0.19,931,0.7000000000000001,126,1.6
2009,1,1,11,30,6.800000000000001,1.26,0.029,0.62,0,0,0,0,0,-3,0,0,0,0,0.281,49.52,126.15,0.87,0.19,931,0.6000000000000001,124,1.7000000000000002
2009,1,1,12,30,6.300000000000001,1.26,0.029,0.62,0,0,0,0,0,-3.1,0,0,0,0,0.28300000000000003,51.06,113.66,0.88,0.19,931,0.6000000000000001,123,1.7000000000000002
2009,1,1,13,30,5.9,1.26,0.028,0.62,0,0,0,0,1,-3.1,0,0,0,0,0.28400000000000003,52.4,101.51,0.88,0.19,932,0.6000000000000001,122,1.8
2009,1,1,14,30,7.6000000000000005,1.26,0.027,0.62,0,0,0,0,0,-3,0,0,0,0,0.28400000000000003,46.97,89.47,0.88,0.19,932,0.6000000000000001,121,1.9000000000000001
2009,1,1,15,30,11.3,1.26,0.026000000000000002,0.62,39,700,172,0,0,-1.1,39,700,0,172,0.28300000000000003,42.06,79.05,0.88,0.19,932,0.6000000000000001,121,2.5
2009,1,1,16,30,15.100000000000001,1.26,0.026000000000000002,0.62,54,870,358,0,0,-1.9000000000000001,54,870,0,358,0.28200000000000003,31,69.56,0.88,0.19,932,0.6000000000000001,118,2.3000000000000003
