Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,970250,-,-,-,33.77,-84.38,0,297,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2022,1,1,0,30,18.400000000000002,1.26,0.066,0.62,0,0,0,0,8,18.400000000000002,0,0,0,0,0.298,100,112.36,0.9500000000000001,0.11,979,3.6,187,0.7000000000000001
2022,1,1,1,30,18.1,1.26,0.062,0.62,0,0,0,0,7,18.1,0,0,0,0,0.296,100,124.63000000000001,0.9500000000000001,0.11,979,3.6,183,0.7000000000000001
2022,1,1,2,30,17.7,1.26,0.06,0.62,0,0,0,0,7,17.7,0,0,0,0,0.293,100,137.07,0.96,0.11,979,3.5,184,0.7000000000000001
2022,1,1,3,30,17.5,1.26,0.063,0.62,0,0,0,0,0,17.5,0,0,0,0,0.291,100,149.43,0.96,0.11,979,3.5,187,0.7000000000000001
2022,1,1,4,30,17.6,1.27,0.067,0.62,0,0,0,0,0,17.6,0,0,0,0,0.28800000000000003,100,161.1,0.96,0.11,979,3.5,193,0.7000000000000001
2022,1,1,5,30,17.8,1.29,0.074,0.62,0,0,0,0,0,17.8,0,0,0,0,0.28600000000000003,100,168.96,0.9500000000000001,0.11,979,3.4000000000000004,202,0.8
2022,1,1,6,30,18.1,1.34,0.082,0.62,0,0,0,0,0,18.1,0,0,0,0,0.28400000000000003,100,164.77,0.9500000000000001,0.11,979,3.3000000000000003,209,1
2022,1,1,7,30,18.3,1.41,0.083,0.62,0,0,0,0,0,18.3,0,0,0,0,0.28400000000000003,100,153.81,0.9400000000000001,0.11,979,3.2,212,1.1
2022,1,1,8,30,18.400000000000002,1.45,0.075,0.62,0,0,0,0,3,18.400000000000002,0,0,0,0,0.28400000000000003,100,141.58,0.9400000000000001,0.11,979,2.9000000000000004,211,1.2000000000000002
2022,1,1,9,30,18.5,1.41,0.068,0.62,0,0,0,0,3,18.5,0,0,0,0,0.28500000000000003,100,129.13,0.9400000000000001,0.11,979,2.7,210,1.3
2022,1,1,10,30,18.6,1.36,0.063,0.62,0,0,0,0,0,18.6,0,0,0,0,0.28600000000000003,100,116.77,0.9400000000000001,0.11,979,2.7,210,1.3
